SMILES,pKa,Dissociable_Atoms,Functional_Group,Name
C1CNCCCNCCCNCCCNCCCNCCCNC1,7.05,2:6:10:14:18:22,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,13,17,21-Hexaazacyclotetracosane"
C1CCCNCCNCCNCCCCCCNCCNCCNCC1,10.73,4:7:10:17:20:23,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,14,17,20-Hexaazacyclohexacosane"
C1CCCNCCNCCNCCCCCCNCCNCCNCC1,10.31,4:7:10:17:20:23,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,14,17,20-Hexaazacyclohexacosane"
C1CCCNCCNCCNCCCCCCNCCNCCNCC1,9.93,4:7:10:17:20:23,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,14,17,20-Hexaazacyclohexacosane"
C1CCCNCCNCCNCCCCCCNCCNCCNCC1,9.47,4:7:10:17:20:23,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,14,17,20-Hexaazacyclohexacosane"
C1CCCNCCNCCNCCCCCCNCCNCCNCC1,3.82,4:7:10:17:20:23,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,14,17,20-Hexaazacyclohexacosane"
C1CCCNCCNCCNCCCCCCNCCNCCNCC1,3.57,4:7:10:17:20:23,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,14,17,20-Hexaazacyclohexacosane"
C1CCCCNCCNCCNCCCCCCCCCNCCNCCNCCCC1,9.6,5:8:11:21:24:27,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,17,20,23-Hexaazacyclodotriacontane"
C1CCCCNCCNCCNCCCCCCCCCNCCNCCNCCCC1,9.25,5:8:11:21:24:27,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,17,20,23-Hexaazacyclodotriacontane"
C1CCCCNCCNCCNCCCCCCCCCNCCNCCNCCCC1,4.15,5:8:11:21:24:27,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,17,20,23-Hexaazacyclodotriacontane"
C1CCCCNCCNCCNCCCCCCCCCNCCNCCNCCCC1,3.55,5:8:11:21:24:27,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,17,20,23-Hexaazacyclodotriacontane"
C1CCCNCCCNCCCNCCCCCCCNCCCNCCCNCCC1,10.9,4:8:12:20:24:28,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,17,21,25-Hexaazacyclodotriacontane"
C1CCCNCCCNCCCNCCCCCCCNCCCNCCCNCCC1,10.7,4:8:12:20:24:28,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,17,21,25-Hexaazacyclodotriacontane"
C1CCCNCCCNCCCNCCCCCCCNCCCNCCCNCCC1,9.85,4:8:12:20:24:28,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,17,21,25-Hexaazacyclodotriacontane"
C1CCCNCCCNCCCNCCCCCCCNCCCNCCCNCCC1,9.6,4:8:12:20:24:28,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,17,21,25-Hexaazacyclodotriacontane"
C1CCCNCCCNCCCNCCCCCCCNCCCNCCCNCCC1,7.9,4:8:12:20:24:28,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,17,21,25-Hexaazacyclodotriacontane"
C1CCCNCCCNCCCNCCCCCCCNCCCNCCCNCCC1,7.3,4:8:12:20:24:28,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,17,21,25-Hexaazacyclodotriacontane"
C1CCCCCNCCCNCCCNCCCCCCCCCCNCCCNCCCNCCCC1,10.3,6:10:14:25:29:33,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,20,24,28-Hexaazacyclooctatriacontane"
C1CCCCCNCCCNCCCNCCCCCCCCCCNCCCNCCCNCCCC1,10.1,6:10:14:25:29:33,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,20,24,28-Hexaazacyclooctatriacontane"
C1CCCCCNCCCNCCCNCCCCCCCCCCNCCCNCCCNCCCC1,9.6,6:10:14:25:29:33,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,20,24,28-Hexaazacyclooctatriacontane"
C1CCCCCNCCCNCCCNCCCCCCCCCCNCCCNCCCNCCCC1,7.95,6:10:14:25:29:33,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,20,24,28-Hexaazacyclooctatriacontane"
C1CCCCCNCCCNCCCNCCCCCCCCCCNCCCNCCCNCCCC1,7.3,6:10:14:25:29:33,amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,20,24,28-Hexaazacyclooctatriacontane"
CC1(F)C(=O)NCCNCCCNCCNC1=O,9.56,5:8,amine_secondary:amine_secondary,"5,7-Dioxo-6-fluoro-6-methyl-1,4,8,11-tetraazacyclotetradecane"
CC1(F)C(=O)NCCNCCCNCCNC1=O,5.53,5:8,amine_secondary:amine_secondary,"5,7-Dioxo-6-fluoro-6-methyl-1,4,8,11-tetraazacyclotetradecane"
FC1(F)C(=O)NCCNCCCNCCNC1=O,9.22,5:8,amine_secondary:amine_secondary,"5,7-Dioxo-6,6-difluoro-1,4,8,11-tetraazacyclotetradecane"
FC1(F)C(=O)NCCNCCCNCCNC1=O,5.18,5:8,amine_secondary:amine_secondary,"5,7-Dioxo-6,6-difluoro-1,4,8,11-tetraazacyclotetradecane"
FC1(F)CNCCNC(=O)C(F)(F)C(=O)NCCNC1,6.1,4:7,amine_secondary:amine_secondary,"5,7-Dioxo-6,6,13,13-tetrafluoro-1,4,8,11-tetraazacyclotetradecane"
FC1(F)CNCCNC(=O)C(F)(F)C(=O)NCCNC1,1.9,4:7,amine_secondary:amine_secondary,"5,7-Dioxo-6,6,13,13-tetrafluoro-1,4,8,11-tetraazacyclotetradecane"
Oc1ccccc1CC2C(=O)NCCNCCCNCCNC2=O,9.97,11:14:18,amine_secondary:amine_secondary:amine_secondary,"5,7-Dioxo-6-(2-hydroxybenzyl)-1,4,8,11-tetraazacyclotetradecane"
Oc1ccccc1CC2C(=O)NCCNCCCNCCNC2=O,9.37,11:14:18,amine_secondary:amine_secondary:amine_secondary,"5,7-Dioxo-6-(2-hydroxybenzyl)-1,4,8,11-tetraazacyclotetradecane"
Oc1ccccc1CC2C(=O)NCCNCCCNCCNC2=O,5.72,11:14:18,amine_secondary:amine_secondary:amine_secondary,"5,7-Dioxo-6-(2-hydroxybenzyl)-1,4,8,11-tetraazacyclotetradecane"
NCCCCC1C(=O)NCCNCCCNCCNC1=O,10.05,0:8:11,amine_primary:amine_secondary:amine_secondary,"6-(4-Aminobutyl)-5,7-dioxo-1,4,8,11-tetraazacyclotetradecane"
NCCCCC1C(=O)NCCNCCCNCCNC1=O,9.34,0:8:11,amine_primary:amine_secondary:amine_secondary,"6-(4-Aminobutyl)-5,7-dioxo-1,4,8,11-tetraazacyclotetradecane"
NCCCCC1C(=O)NCCNCCCNCCNC1=O,5.63,0:8:11,amine_primary:amine_secondary:amine_secondary,"6-(4-Aminobutyl)-5,7-dioxo-1,4,8,11-tetraazacyclotetradecane"
O=C1NCCNCCCNCCNC(=O)C1CCc2ccccn2,9.58,2:5:9,amine_secondary:amine_secondary:amine_secondary,"5,7-Dioxo-6-[2-(2-pyridyl)ethyl]-1,4,8,11-tetraazacyclotetradecane"
O=C1NCCNCCCNCCNC(=O)C1CCc2ccccn2,9.37,2:5:9,amine_secondary:amine_secondary:amine_secondary,"5,7-Dioxo-6-[2-(2-pyridyl)ethyl]-1,4,8,11-tetraazacyclotetradecane"
O=C1NCCNCCCNCCNC(=O)C1CCc2ccccn2,5.89,2:5:9,amine_secondary:amine_secondary:amine_secondary,"5,7-Dioxo-6-[2-(2-pyridyl)ethyl]-1,4,8,11-tetraazacyclotetradecane"
O=C1NCCNCCCNCCNC(=O)C1CCc2ccccn2,5.68,2:5:9,amine_secondary:amine_secondary:amine_secondary,"5,7-Dioxo-6-[2-(2-pyridyl)ethyl]-1,4,8,11-tetraazacyclotetradecane"
O=C1NCCNCCCNCCNC(=O)C1CCc2ccccn2,4.07,2:5:9,amine_secondary:amine_secondary:amine_secondary,"5,7-Dioxo-6-[2-(2-pyridyl)ethyl]-1,4,8,11-tetraazacyclotetradecane"
O=C1NCCNCCCNCCNC(=O)C1CCc2ccccn2,4.86,2:5:9,amine_secondary:amine_secondary:amine_secondary,"5,7-Dioxo-6-[2-(2-pyridyl)ethyl]-1,4,8,11-tetraazacyclotetradecane"
[O-][NH+]1CCCNCCNC(=O)C(CCc2ccccn2)C(=O)NCC1,9.33,1:5,amine_secondary:amine_secondary,"5,7-Dioxo-6-[2-(2-pyridyl)ethyl]-1,4,8,11-tetraazacyclotetradecane-N-oxide"
[O-][NH+]1CCCNCCNC(=O)C(CCc2ccccn2)C(=O)NCC1,5.22,1:5,amine_secondary:amine_secondary,"5,7-Dioxo-6-[2-(2-pyridyl)ethyl]-1,4,8,11-tetraazacyclotetradecane-N-oxide"
O=C1CC(=O)NCCN(CCCN(CCN1)CCC#N)CCC#N,5.94,5:15,amine_secondary:amine_secondary,"1,11-Bis(2-cyanoethyl)-5,7-dioxo-1,4,8,11-tetraazacyclotetradecane"
O=C1CC(=O)NCCN(CCCN(CCN1)CCC#N)CCC#N,3.05,5:15,amine_secondary:amine_secondary,"1,11-Bis(2-cyanoethyl)-5,7-dioxo-1,4,8,11-tetraazacyclotetradecane"
O=C1CCNCCNC(=O)CC(=O)NCCN1,8.26,4,amine_secondary,"5,7,14-Trioxo-1,4,8,11-tetraazacyclotetradecane"
O=C1CCNCCNC(=O)CC(=O)NCCN1,7.95,4,amine_secondary,"5,7,14-Trioxo-1,4,8,11-tetraazacyclotetradecane"
O=C1CC(=O)NCCCNCCNCCCN1,9.28,5:9,amine_secondary:amine_secondary,"9,11-Dioxo-1,4,8,12-tetraazacyclopentadecane"
O=C1CC(=O)NCCCNCCNCCCN1,6.4,5:9,amine_secondary:amine_secondary,"9,11-Dioxo-1,4,8,12-tetraazacyclopentadecane"
O=C1NCCCNCCNCCCNC(=O)C1CCc2ccccc2,9.27,2:6,amine_secondary:amine_secondary,"9,11-Dioxo-10-(2-phenylethyl)-1,4,8,12-tetraazacyclopentadecane"
O=C1NCCCNCCNCCCNC(=O)C1CCc2ccccc2,6.21,2:6,amine_secondary:amine_secondary,"9,11-Dioxo-10-(2-phenylethyl)-1,4,8,12-tetraazacyclopentadecane"
O=C1NCCCNCCNCCCNC(=O)C1CCc2ccccn2,9.32,2:6:9,amine_secondary:amine_secondary:amine_secondary,"9,11-Dioxo-10-[2-(2-pyridyl)ethyl]-1,4,8,12-tetraazacyclopentadecane"
O=C1NCCCNCCNCCCNC(=O)C1CCc2ccccn2,6.33,2:6:9,amine_secondary:amine_secondary:amine_secondary,"9,11-Dioxo-10-[2-(2-pyridyl)ethyl]-1,4,8,12-tetraazacyclopentadecane"
O=C1NCCCNCCNCCCNC(=O)C1CCc2ccccn2,5.23,2:6:9,amine_secondary:amine_secondary:amine_secondary,"9,11-Dioxo-10-[2-(2-pyridyl)ethyl]-1,4,8,12-tetraazacyclopentadecane"
O=C1CC(=O)NCCCNCCCNCCCN1,9.58,5:9,amine_secondary:amine_secondary,"2,4-Dioxo-1,5,9,13-tetraazacyclohexadecane"
O=C1CC(=O)NCCCNCCCNCCCN1,7.93,5:9,amine_secondary:amine_secondary,"2,4-Dioxo-1,5,9,13-tetraazacyclohexadecane"
O=C1CC(=O)NCCNCCCCCNCCN1,10.3,5:8,amine_secondary:amine_secondary,"5,7-Dioxo-1,4,8,11-tetraazacyclohexadecane"
O=C1CC(=O)NCCNCCCCCNCCN1,8.53,5:8,amine_secondary:amine_secondary,"5,7-Dioxo-1,4,8,11-tetraazacyclohexadecane"
ON1CCOCCOCCN(O)C(=O)CCNCCOCCOCCNCCC1=O,9.86,0:11:16:25,alcohol:alcohol:amine_secondary:amine_secondary,"7,24-Dihydroxy-8,23-dioxo-1,4,14,17-tetraoxa-7,11,20,24-tetraazacyclohexacosane"
ON1CCOCCOCCN(O)C(=O)CCNCCOCCOCCNCCC1=O,9.21,0:11:16:25,alcohol:alcohol:amine_secondary:amine_secondary,"7,24-Dihydroxy-8,23-dioxo-1,4,14,17-tetraoxa-7,11,20,24-tetraazacyclohexacosane"
ON1CCOCCOCCN(O)C(=O)CCNCCOCCOCCNCCC1=O,7.7,0:11:16:25,alcohol:alcohol:amine_secondary:amine_secondary,"7,24-Dihydroxy-8,23-dioxo-1,4,14,17-tetraoxa-7,11,20,24-tetraazacyclohexacosane"
ON1CCOCCOCCN(O)C(=O)CCNCCOCCOCCNCCC1=O,4.14,0:11:16:25,alcohol:alcohol:amine_secondary:amine_secondary,"7,24-Dihydroxy-8,23-dioxo-1,4,14,17-tetraoxa-7,11,20,24-tetraazacyclohexacosane"
O=C1CCNCCNCCNCCNCCN1,9.88,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CCNCCNCCNCCNCCN1,9.56,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CCNCCNCCNCCNCCN1,8.92,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CCNCCNCCNCCNCCN1,8.53,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CCNCCNCCNCCNCCN1,5.85,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CCNCCNCCNCCNCCN1,5.59,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CCNCCNCCNCCNCCN1,2.4,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CNCC(=O)NCCNCCNCCN1,8.94,3:7:10,amine_secondary:amine_secondary:amine_secondary,"2,6-Dioxo-1,4,7,10,13-pentaazacyclopentadecane"
O=C1CNCC(=O)NCCNCCNCCN1,5.03,3:7:10,amine_secondary:amine_secondary:amine_secondary,"2,6-Dioxo-1,4,7,10,13-pentaazacyclopentadecane"
O=C1CNCC(=O)NCCNCCNCCN1,4.22,3:7:10,amine_secondary:amine_secondary:amine_secondary,"2,6-Dioxo-1,4,7,10,13-pentaazacyclopentadecane"
O=C1CNCC(=O)NCCCNCCNCCCN1,9.41,3:7:11,amine_secondary:amine_secondary:amine_secondary,"2,6-Dioxo-1,4,7,11,14-pentaazacycloheptadecane"
O=C1CNCC(=O)NCCCNCCNCCCN1,6.39,3:7:11,amine_secondary:amine_secondary:amine_secondary,"2,6-Dioxo-1,4,7,11,14-pentaazacycloheptadecane"
O=C1CNCC(=O)NCCCNCCNCCCN1,5.1,3:7:11,amine_secondary:amine_secondary:amine_secondary,"2,6-Dioxo-1,4,7,11,14-pentaazacycloheptadecane"
O=C1CC(=O)NCCNCCNCCNCCN1,9.4,5:8:11,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CC(=O)NCCNCCNCCNCCN1,8.89,5:8:11,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CC(=O)NCCNCCNCCNCCN1,8.22,5:8:11,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CC(=O)NCCNCCNCCNCCN1,8.57,5:8:11,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CC(=O)NCCNCCNCCNCCN1,2.29,5:8:11,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-1,4,7,10,13-pentaazacyclohexadecane"
CC1C(=O)NCCNCCNCCNCCNC1=O,9.08,4:7,amine_secondary:amine_secondary,"14,16-Dioxo-15-methyl-1,4,7,10,13-pentaazacyclohexadecane"
CC1C(=O)NCCNCCNCCNCCNC1=O,7.95,4:7,amine_secondary:amine_secondary,"14,16-Dioxo-15-methyl-1,4,7,10,13-pentaazacyclohexadecane"
CCC1C(=O)NCCNCCNCCNCCNC1=O,9.31,5:8:11,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-15-ethyl-1,4,7,10,13-pentaazacyclohexadecane"
CCC1C(=O)NCCNCCNCCNCCNC1=O,9.05,5:8:11,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-15-ethyl-1,4,7,10,13-pentaazacyclohexadecane"
CCC1C(=O)NCCNCCNCCNCCNC1=O,7.98,5:8:11,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-15-ethyl-1,4,7,10,13-pentaazacyclohexadecane"
CCC1C(=O)NCCNCCNCCNCCNC1=O,7.88,5:8:11,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-15-ethyl-1,4,7,10,13-pentaazacyclohexadecane"
CCC1C(=O)NCCNCCNCCNCCNC1=O,2.0,5:8:11,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-15-ethyl-1,4,7,10,13-pentaazacyclohexadecane"
O=C1NCCNCCNCCNCCNC(=O)C1Cc2ccccc2,9.01,2:5:8,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-15-phenylmethyl-1,4,7,10,13-pentaazacyclohexadecane"
O=C1NCCNCCNCCNCCNC(=O)C1Cc2ccccc2,9.11,2:5:8,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-15-phenylmethyl-1,4,7,10,13-pentaazacyclohexadecane"
O=C1NCCNCCNCCNCCNC(=O)C1Cc2ccccc2,7.43,2:5:8,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-15-phenylmethyl-1,4,7,10,13-pentaazacyclohexadecane"
O=C1NCCNCCNCCNCCNC(=O)C1Cc2ccccc2,7.79,2:5:8,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-15-phenylmethyl-1,4,7,10,13-pentaazacyclohexadecane"
O=C1NCCNCCNCCNCCNC(=O)C1Cc2ccccc2,2.03,2:5:8,amine_secondary:amine_secondary:amine_secondary,"14,16-Dioxo-15-phenylmethyl-1,4,7,10,13-pentaazacyclohexadecane"
O=C1NCCNCCNCCNCCNC(=O)C1Cc2cccc3ccccc23,8.99,2:5,amine_secondary:amine_secondary,"14,16-Dioxo-15-(1-naphthylmethyl)-1,4,7,10,13-pentaazacyclohexadecane"
O=C1NCCNCCNCCNCCNC(=O)C1Cc2cccc3ccccc23,7.7,2:5,amine_secondary:amine_secondary,"14,16-Dioxo-15-(1-naphthylmethyl)-1,4,7,10,13-pentaazacyclohexadecane"
O=C1NCCNCCNCCNCCNC(=O)C1CCc2ccccn2,10.16,2:5,amine_secondary:amine_secondary,"14,16-Dioxo-15-[2-(2-pyridyl)ethyl]-1,4,7,10,13-pentaazacyclohexadecane"
O=C1NCCNCCNCCNCCNC(=O)C1CCc2ccccn2,8.63,2:5,amine_secondary:amine_secondary,"14,16-Dioxo-15-[2-(2-pyridyl)ethyl]-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CNCC(=O)NCCNCCCNCCN1,7.98,3:7:10,amine_secondary:amine_secondary:amine_secondary,"5,9-Dioxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CNCC(=O)NCCNCCCNCCN1,4.49,3:7:10,amine_secondary:amine_secondary:amine_secondary,"5,9-Dioxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CNCC(=O)NCCNCCCNCCN1,2.3,3:7:10,amine_secondary:amine_secondary:amine_secondary,"5,9-Dioxo-1,4,7,10,13-pentaazacyclohexadecane"
O=C1CNCC(=O)NCCNCCNCCNCCN1,8.58,3:7:10,amine_secondary:amine_secondary:amine_secondary,"2,6-Dioxo-1,4,7,10,13,16-hexaazacyclooctadecane"
O=C1CNCC(=O)NCCNCCNCCNCCN1,6.98,3:7:10,amine_secondary:amine_secondary:amine_secondary,"2,6-Dioxo-1,4,7,10,13,16-hexaazacyclooctadecane"
O=C1CNCC(=O)NCCNCCNCCNCCN1,2.0,3:7:10,amine_secondary:amine_secondary:amine_secondary,"2,6-Dioxo-1,4,7,10,13,16-hexaazacyclooctadecane"
C1CSCN1,6.54,4,amine_secondary,"1,3-Thiazolidine (1-Thia-3-azacyclopentane)"
CN1CCSCCN(C)CCSCC1,9.39,8,tertiary_amine,"N,N'-Dimethyl-1,7-dithia-4,10-diazacyclododecane"
CN1CCSCCN(C)CCSCC1,6.03,8,tertiary_amine,"N,N'-Dimethyl-1,7-dithia-4,10-diazacyclododecane"
C1CNCCSCCSCCN1,9.11,2:11,amine_secondary:amine_secondary,"1,4-Dithia-7,10-diazacyclododecane"
C1CNCCSCCSCCN1,9.13,2:11,amine_secondary:amine_secondary,"1,4-Dithia-7,10-diazacyclododecane"
C1CNCCSCCSCCN1,5.2,2:11,amine_secondary:amine_secondary,"1,4-Dithia-7,10-diazacyclododecane"
C1CNCCSCCSCCN1,5.04,2:11,amine_secondary:amine_secondary,"1,4-Dithia-7,10-diazacyclododecane"
C1CNCCNCCCSCCSC1,9.75,2:5,amine_secondary:amine_secondary,"1,4-Dithia-8,11-diazacyclotetradecane"
C1CNCCNCCCSCCSC1,9.77,2:5,amine_secondary:amine_secondary,"1,4-Dithia-8,11-diazacyclotetradecane"
C1CNCCNCCCSCCSC1,6.01,2:5,amine_secondary:amine_secondary,"1,4-Dithia-8,11-diazacyclotetradecane"
C1CNCCNCCCSCCSC1,5.72,2:5,amine_secondary:amine_secondary,"1,4-Dithia-8,11-diazacyclotetradecane"
C1CNCCSCCOCCSCCN1,8.9,2:14,amine_secondary:amine_secondary,"1-Oxa-4,13-dithia-7,10-diazacyclopentadecane"
C1CNCCSCCOCCSCCN1,5.21,2:14,amine_secondary:amine_secondary,"1-Oxa-4,13-dithia-7,10-diazacyclopentadecane"
CN1CCN2CCCSCCCN(CC1)CCN(C)CC2,11.91,1,tertiary_amine,"12,17-Dimethyl-5-thia-1,9,12,17-tetraazabicyclo[7.5.5]nonadecane"
CN1CCN2CCCSCCCN(CC1)CCN(C)CC2,8.78,1,tertiary_amine,"12,17-Dimethyl-5-thia-1,9,12,17-tetraazabicyclo[7.5.5]nonadecane"
O=C1CSCC(=O)NCCNCCNCCN1,9.0,7:10,amine_secondary:amine_secondary,"3,14-Dioxo-1-thia-4,7,10,13-tetraazacyclopentadecane"
O=C1CSCC(=O)NCCNCCNCCN1,5.49,7:10,amine_secondary:amine_secondary,"3,14-Dioxo-1-thia-4,7,10,13-tetraazacyclopentadecane"
O=C1CSCC(=O)NCCCNCCNCCCN1,9.54,7:11,amine_secondary:amine_secondary,"3,16-Dioxo-1-thia-4,8,11,15-tetraazacycloheptadecane"
O=C1CSCC(=O)NCCCNCCNCCCN1,6.53,7:11,amine_secondary:amine_secondary,"3,16-Dioxo-1-thia-4,8,11,15-tetraazacycloheptadecane"
O=C1CC(=O)NCCNCCSCCNCCN1,8.16,5:8,amine_secondary:amine_secondary,"8,10-Dioxo-1-thia-4,7,11,14-tetraazacyclohexadecane"
O=C1CC(=O)NCCNCCSCCNCCN1,7.23,5:8,amine_secondary:amine_secondary,"8,10-Dioxo-1-thia-4,7,11,14-tetraazacyclohexadecane"
OC(=O)c1[nH]ccc1,4.29,4,amine_secondary,Pyrrole-2-carboxylic acid (Azole-2-carboxylic acid)
OC(=O)c1[nH]ccc1,4.45,4,amine_secondary,Pyrrole-2-carboxylic acid (Azole-2-carboxylic acid)
CNCc1[nH]cc(c1)[S](O)(=O)=O,9.58,4,amine_secondary,2-(Methylaminomethyl)pyrrole-4-sulfonic acid
NCCNCc1[nH]cc(c1)[S](O)(=O)=O,9.74,0:3,amine_primary:amine_secondary,2-(2-Aminoethylaminomethyl)pyrrole-4-sulfonic acid
NCCNCc1[nH]cc(c1)[S](O)(=O)=O,6.56,0:3,amine_primary:amine_secondary,2-(2-Aminoethylaminomethyl)pyrrole-4-sulfonic acid
NCCc1c[nH]c2ccc(O)cc12,11.13,10:5,phenol:amine_secondary,3-(2-Aminoethyl)-5-hydroxyindole (5-Hydroxytryptamine)
NCCc1c[nH]c2ccc(O)cc12,9.85,10:5,phenol:amine_secondary,3-(2-Aminoethyl)-5-hydroxyindole (5-Hydroxytryptamine)
COC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,7.3,9,amine_secondary,L-2-Amino-3-(3-indolyl)propanoic acid methyl ester (Tryptophan methyl ester)
COC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,7.18,9,amine_secondary,L-2-Amino-3-(3-indolyl)propanoic acid methyl ester (Tryptophan methyl ester)
Cc1noc(N)c1C,1.3,5,aniline,"5-Amino-3,4-dimethyl-1,2-oxazole"
s1ccnc1,2.8,0,thiazole_sulfur,"1,3-Thiazole"
Cc1cscn1,3.13,6,heterocyclic_nitrogen,"4-Methyl-1,3-thiazole"
Cc1scc(C)n1,4.02,9,ring_nitrogen,"2,4-Dimethyl-1,3-thiazole"
Nc1sccn1,5.57,6,heterocyclic_nitrogen,"2-Amino-1,3-thiazole"
Cc1csc(N)n1,5.95,9,ring_nitrogen,"2-Amino-4-methyl-1,3-thiazole"
[nH]1cccn1,2.58,8,heterocyclic_nitrogen,"1,2-Diazole (Pyrazole)"
[nH]1cccn1,2.56,8,heterocyclic_nitrogen,"1,2-Diazole (Pyrazole)"
[nH]1cccn1,2.78,8,heterocyclic_nitrogen,"1,2-Diazole (Pyrazole)"
[nH]1cccn1,2.61,8,heterocyclic_nitrogen,"1,2-Diazole (Pyrazole)"
Cn1cccn1,2.04,1,heterocyclic_nitrogen,1-Methylpyrazole
Cc1cc[nH]n1,3.44,9,ring_nitrogen,3-Methylpyrazole
Cc1c[nH]nc1,3.06,3,amine_secondary,4-Methylpyrazole
Cc1[nH]nc(C)c1,4.21,2,amine_secondary,"3,5-Dimethylpyrazole"
Cn1cc(C)c(C)n1,3.56,1,heterocyclic_nitrogen,"1,3,4-Trimethylpyrazole"
Cn1nc(C)cc1C,3.96,1,heterocyclic_nitrogen,"1,3,5-Trimethylpyrazole"
Cn1ncc(C)c1C,3.58,1,heterocyclic_nitrogen,"1,4,5-Trimethylpyrazole"
Cc1[nH]nc(C)c1C,4.82,2,amine_secondary,"3,4,5-Trimethylpyrazole"
Cn1nc(C)c(C)c1C,4.48,1,heterocyclic_nitrogen,"1,3,4,5-Tetramethylpyrazole"
[nH]1ncc2ccccc12,1.1,0,amine_secondary,"1H-Benzo-1,2-diazole (Indazole)"
Cn1ncc2ccccc12,0.4,1,heterocyclic_nitrogen,1-Methylindazole
Cn1cc2ccccc2n1,2.0,1,heterocyclic_nitrogen,2-Methylindazole
Nc1cc[nH]n1,3.95,9,ring_nitrogen,3-Aminopyrazole
