Metal ion,Ligand,Formula,Figure definition,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,PubChemFormula,PubChemSMILES,FormulaMatch
H⁺,2-(2-Hydroxy-2-phenylethyl)pyridine,C13H13N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.2,,,False
H⁺,2-(3-Hydroxypropyl)pyridine,C8H11N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.71,C13H13NO,C1=CC=C(C=C1)C(CC2=CC=CC=N2)O,False
H⁺,2-(4-Hydroxybutyl)pyridine,C9H13N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.83,C8H11NO,C1=CC=NC(=C1)CCCO,False
H⁺,2-(5-Hydroxypentyl)pyridine,C10H15N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.93,C9H13NO,C1=CC=NC(=C1)CCCCO,False
H⁺,3-(Hydroxymethyl)pyridine,C6H7N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.0,C6H7NO,C1=CC(=CN=C1)CO,True
H⁺,3-(2-Hydroxyethyl)pyridine,C7H9N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.38,C7H9NO,C1=CC(=CN=C1)CCO,True
H⁺,3-(3-Hydroxypropyl)pyridine,C8H11N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.57,C8H11NO,C1=CC(=CN=C1)CCCO,True
H⁺,3-(4-Hydroxybutyl)pyridine,C9H13N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.7,C9H13NO,C1=CC(=CN=C1)CCCCO,True
H⁺,3-(5-Hydroxypentyl)pyridine,C10H15N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.72,C10H15NO,C1=CC(=CN=C1)CCCCCO,True
H⁺,4-(Hydroxymethyl)pyridine,C6H7N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.41,C6H7NO,C1=CN=CC=C1CO,True
H⁺,4-(2-Hydroxyethyl)pyridine,C7H9N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.68,C7H9NO,C1=CN=CC=C1CCO,True
H⁺,4-(3-Hydroxypropyl)pyridine,C8H11N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.9,C8H11NO,C1=CN=CC=C1CCCO,True
H⁺,4-(4-Hydroxybutyl)pyridine,C9H13N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,6.01,C9H13NO,C1=CN=CC=C1CCCCO,True
H⁺,4-(5-Hydroxypentyl)pyridine,C10H15N1O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,6.04,,,False
H⁺,"2,6-Bis(hydroxymethyl)pyridine",C7H9N1O2,L,Quinolines,[H-₁L]/[H-₂L][H],20,0.5,Log K,14.6,C10H15NO,C1=CN=CC=C1CCCCCO,False
H⁺,3-Methoxypyridine,C6H7N1O1,L,Quinolines,[HL]/[L][H],25,0.0,Log K,4.91,C7H9NO2,C1=CC(=NC(=C1)CO)CO,False
H⁺,4-Methoxypyridine,C6H7N1O1,L,Quinolines,[HL]/[L][H],25,0.0,Log K,6.47,,,False
H⁺,"2,6-Dimethyl-4-methoxypyridine",C8H11N1O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,8.04,,,False
H⁺,"2,2,2',5'-Tetramethyl-1,3-dioxano[4,5-c]pyridine",C11H13N1O2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.98,C6H7NO,COC1=CN=CC=C1,False
H⁺,"2,2,2'-Trimethyl-5'-hydroxymethyl-1,3-dioxano[4,5-c]pyridine",C11H13N1O3,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.07,C6H7NO,COC1=CC=NC=C1,False
H⁺,"Pyridine-2,6-dicarboxaldehyde",C7H5N1O2,L,Quinolines,[H-₁L]/[H-₂L][H],25,0.5,Log K,13.5,C7H5NO2,C1=CC(=NC(=C1)C=O)C=O,True
H⁺,2-Acetylpyridine,C7H7N1O1,L,Quinolines,[HL]/[L][H],25,0.0,Log K,2.66,C7H7NO,CC(=O)C1=CC=CC=N1,True
H⁺,3-Acetylpyridine,C7H7N1O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,3.48,C7H7NO,CC(=O)C1=CN=CC=C1,True
H⁺,4-Acetylpyridine,C7H7N1O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,3.7,C7H7NO,CC(=O)C1=CC=NC=C1,True
H⁺,"3-Acetyl-2,4,6-trimethylpyridine",C10H13N1O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,5.91,C10H13NO,CC1=CC(=NC(=C1C(=O)C)C)C,True
H⁺,Pyridine-2-carboxylic acid methyl ester,C7H7N1O2,L,Quinolines,[HL]/[L][H],22,0.0,Log K,2.21,C7H7NO2,COC(=O)C1=CC=CC=N1,True
H⁺,Pyridine-3-carboxylic acid methyl ester,C7H7N1O2,L,Quinolines,[HL]/[L][H],22,0.0,Log K,3.13,C7H7NO2,COC(=O)C1=CN=CC=C1,True
H⁺,Pyridine-4-carboxylic acid methyl ester,C7H7N1O2,L,Quinolines,[HL]/[L][H],22,0.0,Log K,3.26,C7H7NO2,COC(=O)C1=CC=NC=C1,True
H⁺,"2,6-Dimethylpyridine-4-carboxylic acid ethyl ester",C10H13N1O2,L,Quinolines,[HL]/[L][H],25,0.5,Log K,5.27,C10H13NO2,CCOC(=O)C1=CC(=NC(=C1)C)C,True
H⁺,Pyridine-2-carboxylic acid amide,C6H6N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,1.8,C6H6N2O,C1=CC=NC(=C1)C(=O)N,True
H⁺,Pyridine-3-carboxylic acid amide,C6H6N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,3.31,,,False
H⁺,Pyridine-3-carboxylic acid methylamide,C7H8N2O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,3.45,,,False
H⁺,Pyridine-3-carboxylic acid hydroxymethylamide,C7H8N2O2,L,Quinolines,[HL]/[L][H],25,0.5,Log K,3.41,,,False
H⁺,Pyridine-4-carboxylic acid amide,C6H6N2O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,3.67,,,False
H⁺,2-Pyridylacetic acid amide,C7H8N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,4.34,,,False
H⁺,3-Pyridylacetic acid amide,C7H8N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,4.72,C6H6N2O,C1=CC(=CN=C1)C(=O)N,False
H⁺,4-Pyridylacetic acid amide,C7H8N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.08,C7H8N2O,C1=CN=CC=C1CC(=O)N,True
H⁺,3-(2-Pyridyl)propanoic acid amide,C8H10N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.09,C8H10N2O,C1=CC=NC(=C1)CCC(=O)N,True
H⁺,3-(3-Pyridyl)propanoic acid amide,C8H10N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.21,C8H10N2O,C1=CC(=CN=C1)CCC(=O)N,True
H⁺,3-(4-Pyridyl)propanoic acid amide,C8H10N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.58,C8H10N2O,C1=CN=CC=C1CCC(=O)N,True
H⁺,4-(2-Pyridyl)butanoic acid amide,C9H12N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.48,C9H12N2O,C1=CC=NC(=C1)CCCC(=O)N,True
H⁺,4-(3-Pyridyl)butanoic acid amide,C9H12N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.33,,,False
H⁺,4-(4-Pyridyl)butanoic acid amide,C9H12N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.64,C9H12N2O,C1=CC(=CN=C1)CCCC(=O)N,True
H⁺,5-(2-Pyridyl)pentanoic acid amide,C10H14N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.73,C9H12N2O,C1=CN=CC=C1CCCC(=O)N,False
H⁺,5-(3-Pyridyl)pentanoic acid amide,C10H14N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.6,,,False
H⁺,5-(4-Pyridyl)pentanoic acid amide,C10H14N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.92,C10H14N2O,C1=CC(=CN=C1)CCCCC(=O)N,True
H⁺,2-(Acetamido)pyridine,C7H8N2O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,4.15,,,False
H⁺,3-(Acetamido)pyridine,C7H8N2O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,4.57,,,False
H⁺,Pyridine-2-carboxylic acid hydrazide,C6H7N3O1,HL,Quinolines,[HL]/[L][H],25,1.0,Log K,12.1,,,False
H⁺,Pyridine-3-carboxylic acid hydrazide,C6H7N3O1,HL,Quinolines,[HL]/[L][H],25,1.0,Log K,11.3,,,False
H⁺,Pyridine-4-carboxylic acid hydrazide,C6H7N3O1,HL,Quinolines,[HL]/[L][H],37,0.15,Log K,10.47,C6H7N3O,C1=CC=NC(=C1)C(=O)NN,True
H⁺,Pyridine-4-carboxylic acid 1-methylhydrazide,C7H9N3O1,HL,Quinolines,[H₂L]/[HL][H],25,1.0,Log K,4.03,C6H7N3O,C1=CC(=CN=C1)C(=O)NN,False
H⁺,Pyridine-4-carboxylic acid 2-methylhydrazide,C7H9N3O1,HL,Quinolines,[HL]/[L][H],25,1.0,Log K,10.82,C6H7N3O,C1=CN=CC=C1C(=O)NN,False
H⁺,N-(2-Pyridylmethyl)oxamide,C8H9N3O2,L,Quinolines,[HL]/[L][H],20,0.5,Log K,4.2,C7H9N3O,CNNC(=O)C1=CC=NC=C1,False
H⁺,Pyridine-3-hydroxamic acid,C6H6N2O2,HL,Quinolines,[HL]/[L][H],25,0.5,Log K,7.99,,,False
H⁺,Pyridine-2-carboxaldehyde oxime,C6H6N2O1,HL,Quinolines,[HL]/[L][H],25,0.1,Log K,9.99,,,False
H⁺,1-(2-Pyridyl)ethanone oxime,C7H8N2O1,HL,Quinolines,[HL]/[L][H],25,0.1,Log K,10.87,,,False
H⁺,6-Methylpyridine-2-carboxaldehyde oxime,C7H8N2O1,HL,Quinolines,[HL]/[L][H],25,0.1,Log K,9.94,,,False
H⁺,Pyridine-3-carboxaldehyde oxime,C6H6N2O1,HL,Quinolines,[HL]/[L][H],20,0.5,Log K,10.15,,,False
H⁺,Pyridine-4-carboxaldehyde oxime,C6H6N2O1,HL,Quinolines,[HL]/[L][H],25,0.0,Log K,9.91,,,False
H⁺,"Pyridine-2,6-dicarboxaldehyde dioxime",C7H7N3O2,H2L,Quinolines,[HL]/[L][H],25,0.1,Log K,10.54,,,False
H⁺,2-Mercaptopyridine-N-oxide,C5H5N1O1S1,HL,Quinolines,[HL]/[L][H],25,0.1,Log K,4.43,C6H6N2O,C1=CC=NC(=C1)C=NO,False
H⁺,2-(Methylsulfonamidomethyl)pyridine,C7H10N2O2S1,HL,Quinolines,[HL]/[L][H],30,0.1,Log K,11.22,,,False
H⁺,2-(Methylthiomethyl)pyridine,C7H9N1S1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,4.53,,,False
H⁺,2-[Ethylthiomethyl]pyridine,C8H11N1S1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,4.72,,,False
H⁺,2-[2-(Methylthio)ethyl]pyridine,C8H11N1S1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,5.33,,,False
H⁺,2-[2-(Ethylthio)ethyl]pyridine,C9H13N1S1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,5.33,,,False
H⁺,2-[2-Hydroxyethylthiomethyl]pyridine,C8H11N1O1S1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,4.61,,,False
H⁺,2-[2-(2-Hydroxyethylthio)ethyl]pyridine,C9H13N1O1S1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,5.28,C5H5NOS,C1=CC(=S)N(C=C1)O,False
H⁺,2-[2-Aminoethylthiomethyl]pyridine,C8H12N2S1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,9.28,,,False
H⁺,2-[3-Aminopropylthiomethyl]pyridine,C9H14N2S1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,9.97,,,False
H⁺,2-[2-(2-Aminoethylthio)ethyl]pyridine,C9H14N2S1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,9.35,,,False
H⁺,2-[2-(3-Aminopropylthio)ethyl]pyridine,C10H16N2S1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,10.03,,,False
H⁺,2-(2-Thienyl)pyridine,C9H7N1S1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,3.69,C9H7NS,C1=CC=NC(=C1)C2=CC=CS2,True
H⁺,3-(2-Thienyl)pyridine,C9H7N1S1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,4.41,C9H7NS,C1=CSC(=C1)C2=CC=NC=C2,True
H⁺,4-(2-Thienyl)pyridine,C9H7N1S1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.48,C9H7NS,C1=CC(=CN=C1)C2=CC=CS2,True
H⁺,2-(3-Thienyl)pyridine,C9H7N1S1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,4.67,C9H7NS,C1=CC=NC(=C1)C2=CSC=C2,True
H⁺,3-(3-Thienyl)pyridine,C9H7N1S1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,4.81,C9H7NS,C1=CC(=CN=C1)C2=CSC=C2,True
H⁺,4-(3-Thienyl)pyridine,C9H7N1S1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,5.6,,,False
H⁺,"2-(2-Pyridyl)-1,3-thiazole",C8H6N2S1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,2.17,,,False
H⁺,"4-(2-Pyridyl)-1,3-thiazole",C8H6N2S1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,4.05,,,False
H⁺,"5-(2-Pyridyl)-1,3-thiazole",C8H6N2S1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,2.68,C9H7NS,C1=CN=CC=C1C2=CSC=C2,False
H⁺,2-Aminopyridine,C5H6N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,6.78,C5H6N2,C1=CC=NC(=C1)N,True
H⁺,2-Amino-3-methylpyridine,C6H8N2,L,Quinolines,[HL]/[L][H],25,0.5,Log K,7.08,C6H8N2,CC1=C(N=CC=C1)N,True
H⁺,2-Amino-4-methylpyridine,C6H8N2,L,Quinolines,[HL]/[L][H],25,0.5,Log K,7.47,C6H8N2,CC1=CC(=NC=C1)N,True
H⁺,2-Amino-5-methylpyridine,C6H8N2,L,Quinolines,[HL]/[L][H],25,0.5,Log K,7.22,C6H8N2,CC1=CN=C(C=C1)N,True
H⁺,2-Aminopyridine 1-oxide,C5H6N2O1,L,Quinolines,[L]/[H-₁L][H],25,0.1,Log K,16.6,C5H6N2O,C1=CC(=N)N(C=C1)O,True
H⁺,3-Aminopyridine,C5H6N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,6.05,C5H6N2,C1=CC(=CN=C1)N,True
H⁺,4-Aminopyridine,C5H6N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,9.17,C6H8N2,C1=CC=NC(=C1)CN,False
H⁺,2-(Aminomethyl)pyridine,C6H8N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,8.65,C5H6N2,C1=CN=CC=C1N,False
H⁺,2-Aminomethyl-6-methylpyridine,C7H10N2,L,Quinolines,[HL]/[L][H],20,0.1,Log K,8.9,C7H10N2,CC1=NC(=CC=C1)CN,True
H⁺,3-(Aminomethyl)pyridine,C6H8N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,8.63,C6H8N2,C1=CC(=CN=C1)CN,True
H⁺,4-(Aminomethyl)pyridine,C6H8N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,8.3,C6H8N2,C1=CN=CC=C1CN,True
H⁺,2-(2-Aminoethyl)pyridine,C7H10N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,9.55,C7H10N2,C1=CC=NC(=C1)CCN,True
H⁺,3-(2-Aminoethyl)pyridine,C7H10N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,9.44,C7H10N2,C1=CC(=CN=C1)CCN,True
H⁺,4-(2-Aminoethyl)pyridine,C7H10N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,9.37,C7H10N2,C1=CN=CC=C1CCN,True
H⁺,2-(3-Aminopropyl)pyridine,C8H12N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,10.1,,,False
H⁺,3-(3-Aminopropyl)pyridine,C8H12N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,10.05,C8H12N2,C1=CC=NC(=C1)CCCN,True
H⁺,4-(3-Aminopropyl)pyridine,C8H12N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,9.98,C8H12N2,C1=CN=CC=C1CCCN,True
H⁺,2-(4-Aminobutyl)pyridine,C9H14N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,10.3,C9H14N2,C1=CC=NC(=C1)CCCCN,True
H⁺,3-(4-Aminobutyl)pyridine,C9H14N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,10.16,C9H14N2,C1=CC(=CN=C1)CCCCN,True
H⁺,4-(4-Aminobutyl)pyridine,C9H14N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,10.18,C9H14N2,C1=CN=CC=C1CCCCN,True
H⁺,2-(5-Aminopentyl)pyridine,C10H16N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,10.38,,,False
H⁺,3-(5-Aminopentyl)pyridine,C10H16N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,10.34,C10H16N2,C1=CC=NC(=C1)CCCCCN,True
H⁺,4-(5-Aminopentyl)pyridine,C10H16N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,10.3,,,False
H⁺,N-(2-Aminoethyl)pyridinium,C7H11N2+,L,Quinolines,[HL]/[L][H],25,0.5,Log K,6.83,,,False
H⁺,N-(3-Aminopropyl)pyridinium,C8H13N2+,L,Quinolines,[HL]/[L][H],25,0.1,Log K,8.85,,,False
H⁺,N-(4-Aminobutyl)pyridinium,C9H15N2+,L,Quinolines,[HL]/[L][H],25,0.5,Log K,9.76,,,False
H⁺,N-(5-Aminopentyl)pyridinium,C10H17N2+,L,Quinolines,[HL]/[L][H],25,0.5,Log K,10.28,C10H16N2,C1=CC(=CN=C1)CCCCCN,False
H⁺,2-Amino-5-bromopyridine,C5H5Br1N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,4.91,C5H5BrN2,C1=CC(=NC=C1Br)N,True
H⁺,2-Amino-3-nitropyridine,C5H5N3O2,L,Quinolines,[HL]/[L][H],25,0.0,Log K,2.42,C5H5N3O2,C1=CC(=C(N=C1)N)[N+](=O)[O-],True
H⁺,2-Amino-5-nitropyridine,C5H5N3O2,L,Quinolines,[HL]/[L][H],25,0.0,Log K,2.8,C5H5N3O2,C1=CC(=NC=C1[N+](=O)[O-])N,True
H⁺,3-Amino-2-nitropyridine,C5H5N3O2,L,Quinolines,[HL]/[L][H],25,0.0,Log K,0.0,C5H5N3O2,C1=CC(=C(N=C1)[N+](=O)[O-])N,True
H⁺,4-Amino-3-nitropyridine,C5H5N3O2,L,Quinolines,[HL]/[L][H],25,0.0,Log K,5.05,C5H5N3O2,C1=CN=CC(=C1N)[N+](=O)[O-],True
H⁺,2-Hydrazinopyridine,C5H7N3,L,Quinolines,[HL]/[L][H],20,0.1,Log K,7.24,,,False
H⁺,"2-Amino-3-aminomethyl-4,6-dimethylpyridine",C8H13N3,L,Quinolines,[HL]/[L][H],25,0.5,Log K,9.14,,,False
H⁺,2-Amino-3-aminomethyl-6-methyl-4-methoxymethylpyridine,C9H15N3O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,8.96,C5H7N3,C1=CC=NC(=C1)NN,False
H⁺,2-Amino-3-aminomethyl-4-methyl-6-methoxymethylpyridine,C9H15N3O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,8.96,C8H13N3,CC1=CC(=NC(=C1CN)N)C,False
H⁺,"2,6-Bis(aminomethyl)pyridine",C7H11N3,L,Quinolines,[HL]/[L][H],20,1.0,Log K,9.53,,,False
H⁺,"2,6-Bis(2-aminoethyl)pyridine",C9H15N3,L,Quinolines,[HL]/[L][H],20,1.0,Log K,10.34,C7H11N3,C1=CC(=NC(=C1)CN)CN,False
H⁺,2-(Methylaminomethyl)pyridine,C7H10N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,8.91,C9H15N3,C1=CC(=NC(=C1)CCN)CCN,False
H⁺,6-Methyl-2-(methylaminomethyl)pyridine,C8H12N2,L,Quinolines,[HL]/[L][H],25,0.5,Log K,9.05,C7H10N2,CNCC1=CC=CC=N1,False
H⁺,2-[2-(Methylamino)ethyl]pyridine,C8H12N2,L,Quinolines,[HL]/[L][H],25,0.5,Log K,9.96,,,False
H⁺,2-[2-(2-Hydroxyethylamino)ethyl]pyridine,C9H14N2O1,L,Quinolines,[HL]/[L][H],25,0.1,Log K,7.94,,,False
H⁺,Bis(2-hydroxyethyl)aminomethylpyridine,C10H16N2O2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,6.92,,,False
H⁺,2-(2-Aminoethylaminomethyl)pyridine,C8H12N3,L,Quinolines,[HL]/[L][H],25,0.1,Log K,9.46,,,False
H⁺,2-[2-(2-Aminoethylamino)ethyl]pyridineethyl]ethylenediamine),C9H14N3,L,Quinolines,[HL]/[L][H],25,0.1,Log K,9.51,C8H12N2,CNCCC1=CC=CC=N1,False
H⁺,"2,6-Bis[1-(2-aminoethylamino)ethyl]pyridine",C13H25N5,L,Quinolines,[HL]/[L][H],25,0.1,Log K,9.75,,,False
H⁺,3-(Dimethylamino)pyridine,C7H10N2,L,Quinolines,[HL]/[L][H],25,0.5,Log K,6.52,,,False
H⁺,Pyridine-3-carboxylic acid diethylamide,C9H13N3O1,L,Quinolines,[HL]/[L][H],25,0.5,Log K,3.42,C7H10N2,CN(C)C1=CN=CC=C1,False
H⁺,4-(Dimethylamino)pyridine,C7H10N2,L,Quinolines,[HL]/[L][H],25,0.1,Log K,9.55,C10H14N2O,CCN(CC)C(=O)C1=CN=CC=C1,False
H⁺,2-[4-(Dimethylamino)phenylazo]pyridine,C13H14N4,L,Quinolines,[HL]/[L][H],25,0.1,Log K,4.5,C7H10N2,CN(C)C1=CC=NC=C1,False
H⁺,Benzo[b]pyridine,C9H7N1,L,Bipyridines,[HL]/[L][H],25,0.1,Log K,4.97,C9H7N,C1=CC=C2C(=C1)C=CC=N2,True
Zn²⁺,Benzo[c]pyridine,C9H7N1,L,Bipyridines,[ML]/[M][L],30,0.1,Log K,1.08,,,False
H⁺,8-Hydroxyquinoline(Oxine),C9H7N1O1,HL,Bipyridines,[HL]/[L][H],25,0.1,Log K,9.65,C9H7N,C1=CC=C2C=NC=CC2=C1,False
H⁺,8-Hydroxy-2-methylquinoline,C10H9N1O1,HL,Bipyridines,[HL]/[L][H],25,0.1,Log K,10.04,C9H6ClNO,C1=CC2=C(C=CC(=C2N=C1)O)Cl,False
H⁺,5-Chloro-8-hydroxyquinoline,C9H6Cl1N1O1,HL,Bipyridines,[HL]/[L][H],25,1.0,Log K,8.95,C10H9NO,CC1=NC2=C(C=CC=C2O)C=C1,False
H⁺,"5,7-Dichloro-8-hydroxyquinoline",C9H5Cl2N1O1,HL,Bipyridines,[HL]/[L][H],25,0.1,Log K,7.4,C9H5Cl2NO,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,True
H⁺,5-Chloro-8-hydroxy-7-iodoquinoline,C9H5Cl1I1N1O1,HL,Bipyridines,[HL]/[L][H],25,0.1,Log K,7.9,C9H5ClINO,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,True
H⁺,"5,7-Dibromo-8-hydroxyquinoline",C9H5Br2N1O1,HL,Bipyridines,[HL]/[L][H],25,0.1,Log K,7.3,C9H5Br2NO,C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1,True
H⁺,"5,7-Diiodo-8-hydroxyquinoline",C9H5I2N1O1,HL,Bipyridines,[HL]/[L][H],25,0.1,Log K,8.0,C9H5I2NO,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,True
H⁺,8-Hydroxy-5-nitroquinoline,C9H6N2O3,HL,Bipyridines,[HL]/[L][H],25,0.0,Log K,6.36,C9H6N2O3,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],True
H⁺,8-Hydroxyquinoline-5-sulfonic acid,C9H7N1O4S1,H2L,Bipyridines,[HL]/[L][H],25,0.1,Log K,8.37,C9H7NO4S,C1=CC2=C(C=CC(=C2N=C1)O)S(=O)(=O)O,True
H⁺,8-Hydroxy-2-methylquinoline-5-sulfonic acid,C10H9N1O4S1,H2L,Bipyridines,[HL]/[L][H],25,0.5,Log K,8.72,C10H9NO4S,CC1=NC2=C(C=CC(=C2C=C1)S(=O)(=O)O)O,True
H⁺,8-Hydroxy-7-iodoquinoline-5-sulfonic acid,C9H6I1N1O4S1,H2L,Bipyridines,[HL]/[L][H],25,0.1,Log K,7.06,C9H6INO4S,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=C1,True
H⁺,8-Hydroxy-7-nitrosoquinoline-5-sulfonic acid,C9H6N2O5S1,H2L,Bipyridines,[HL]/[L][H],25,0.1,Log K,5.52,,,False
H⁺,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,C9H6N2O6S1,H2L,Bipyridines,[HL]/[L][H],25,0.1,Log K,5.34,,,False
H⁺,8-Hydroxy-7-(4-sulfo-1-naphthylazo)quinoline-5-sulfonic acid,C19H13N3O7S2,H3L,Bipyridines,[HL]/[L][H],25,0.1,Log K,6.86,,,False
H⁺,8-Hydroxy-7-(6-sulfo-2-naphthylazo)quinoline-5-sulfonic acid,C19H13N3O7S2,H3L,Bipyridines,[HL]/[L][H],25,0.1,Log K,7.62,C9H6N2O5S,C1=CC2=C(C=C(C(=C2N=C1)O)N=O)S(=O)(=O)O,False
H⁺,8-Hydroxy-7-(2-carboxyphenylazo)quinoline-5-sulfonic acid,C16H11N3O6S1,H3L,Bipyridines,[HL]/[L][H],25,0.1,Log K,9.02,,,False
H⁺,"8-Hydroxy-7-(8-hydroxy-3,6-disulfo-1-naphthylazo)quinoline-5-sulfonic acid",C19H13N3O11S3,H3L,Bipyridines,[HL]/[L][H],25,0.1,Log K,11.46,,,False
H⁺,8-Hydroxyquinoline-2-carboxylic acid methyl ester,C11H9N1O3,HL,Bipyridines,[HL]/[L][H],25,0.1,Log K,9.14,C9H6N2O6S,C1=CC2=C(C=C(C(=C2N=C1)O)[N+](=O)[O-])S(=O)(=O)O,False
H⁺,8-Mercaptoquinoline,C9H7N1S1,HL,Bipyridines,[HL]/[L][H],25,0.1,Log K,8.25,,,False
H⁺,8-Mercapto-2-methylquinoline,C10H9N1S1,HL,Bipyridines,[HL]/[L][H],25,0.1,Log K,8.99,,,False
H⁺,8-Mercapto-2-phenylquinoline,C15H12N1S1,HL,Bipyridines,[HL]/[L][H],20,0.1,Log K,7.89,,,False
H⁺,8-Mercapto-4-phenylquinoline,C15H12N1S1,HL,Bipyridines,[HL]/[L][H],20,0.1,Log K,8.38,,,False
H⁺,8-Mercapto-5-phenylquinoline,C15H12N1S1,HL,Bipyridines,[HL]/[L][H],20,0.1,Log K,8.3,,,False
H⁺,8-Mercapto-6-phenylquinoline,C15H12N1S1,HL,Bipyridines,[HL]/[L][H],20,0.1,Log K,8.08,,,False
