SMILES,Identified_Atom_Indices,Identified_Group_Types,Expected_pKa_Count,Found_Group_Count,Reported_pKa_Values,Status
Cc1cccc(n1)C(O)=O,9,imidazole_pyridine_type_N,2,1,"1.20,5.91",Count Mismatch (Groups vs Num)
Cc1ccccc1[P](O)(O)=O,,,2,0,"2.08,7.92",Group Prediction Failed
Cc1cccc(O)c1C(O)=O,,,2,0,3.24,Group Prediction Failed
Cc1cccc(c1)[P](O)(O)=O,,,2,0,"2.00,7.64",Group Prediction Failed
Cc1cccc(C=NO)n1,9,imidazole_pyridine_type_N,2,1,"4.26,9.94",Count Mismatch (Groups vs Num)
C1CNCCNC1,2:5,secondary_amine_N:secondary_amine_N,2,2,"6.60,10.26",OK
C1CNCCNCCC(NCCNC1)c2ccccc2,7:10:14:17,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,2,4,"10.06,10.70",Count Mismatch (Groups vs Num)
C1CNCCNCCCSCCSC1,2:5,secondary_amine_N:secondary_amine_N,2,2,"5.87,9.76",OK
c1cnc2c(c1)ccc3ncccc23,2:9,imidazole_pyridine_type_N:imidazole_pyridine_type_N,2,2,"1.80,4.97",OK
C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,16,primary_amine_N,3,1,"3.13,4.08,7.77",Count Mismatch (Groups vs Num)
Oc1ccc2c(Oc3c(O)c(O)ccc3[C@]24O[S](=O)(=O)c5ccccc45)c1O,,,3,0,6.50,Group Prediction Failed
Sc1ncnc2nc[nH]c12,2:4:6,imidazole_pyridine_type_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,3,3,"2.20,6.90,9.10",OK
CC(C(O)=O)[P](O)(O)=O,,,3,0,"1.80,5.15,8.54",Group Prediction Failed
C[C@H](NC(=O)[C@@H](N)CC(O)=O)C(O)=O,6,primary_amine_N,3,1,"2.73,3.61,7.99",Count Mismatch (Groups vs Num)
C[C@H](NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,6,primary_amine_N,3,1,"1.20,4.16,7.98",Count Mismatch (Groups vs Num)
C[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,6:11,primary_amine_N:primary_amine_N,3,2,"3.11,7.51,10.59",Count Mismatch (Groups vs Num)
C1CCNCCNCCNCCNCCNC1,3:6:9:12:15,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,3,5,"7.85,9.61,10.38",Count Mismatch (Groups vs Num)
C1CCNCCNCCNCCNCCNCC1,3:6:9:12:15,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,3,5,"8.43,9.40,10.03",Count Mismatch (Groups vs Num)
[Na+].[Na+].[Na+].Cc1cc(cc(C([O-])=O)c1O)C(=C/2C=C(C)C(=O)C(=C2)C([O-])=O)\c3ccccc3[S]([O-])(=O)=O,,,3,0,"2.25,5.46,11.82",Group Prediction Failed
CN1CCCN2CCN(C)CCN(CCC1)CCN(C)CC2,,,3,0,"3.43,9.53,11.83",Group Prediction Failed
CN(O)C(=O)CCOCC(C)(COCCC(=O)N(C)O)COCCC(=O)N(C)O,,,3,0,"8.26,8.99,9.75",Group Prediction Failed
OC(=O)C[P](O)(O)=O,,,3,0,"1.50,4.79,7.89",Group Prediction Failed
CN(CCN1CCNCC1)CCN2CCNCC2,7:15,secondary_amine_N:secondary_amine_N,3,2,"7.38,8.65,9.12",Count Mismatch (Groups vs Num)
OC(=O)C\C(=C/C(O)=O)C(O)=O,,,3,0,"2.62,3.97,5.71",Group Prediction Failed
OC(=O)Cc1ccc(O)c(O)c1,,,3,0,"4.14,9.41,13.70",Group Prediction Failed
OC(=O)CNC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,,,3,0,"2.22,3.45,6.34",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1ccc(cc1)C(O)=O,,,3,0,"2.31,4.28,5.20",Group Prediction Failed
OC(=O)CN(CCS)CC(O)=O,,,3,0,"2.14,8.17,10.79",Group Prediction Failed
OC(=O)CN=C[P](O)(=O)C=NCC(O)=O,,,3,0,"2.10,6.55,9.00",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1cccc(c1)C(O)=O,,,3,0,"2.40,4.06,5.10",Group Prediction Failed
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(O)=O,2,primary_amine_N,3,1,"3.22,7.96,9.73",Count Mismatch (Groups vs Num)
NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,0:19,primary_amine_N:imidazole_pyridine_type_N,3,2,"2.90,6.73,7.99",Count Mismatch (Groups vs Num)
NCC(=O)NCC(=O)N[C@@H](CS)C(O)=O,0,primary_amine_N,3,1,"3.07,7.82,9.48",Count Mismatch (Groups vs Num)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)NCC(O)=O,0:15,primary_amine_N:imidazole_pyridine_type_N,3,2,"3.14,6.03,7.42",Count Mismatch (Groups vs Num)
NCC(=O)NC(CO[P](O)(O)=O)C(O)=O,0,primary_amine_N,3,1,"2.91,6.03,8.42",Count Mismatch (Groups vs Num)
NC(C(O)=O)C(O)=O,0,primary_amine_N,3,1,"1.80,3.13,9.53",Count Mismatch (Groups vs Num)
NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C2O,0:24,primary_amine_N:imidazole_pyridine_type_N,3,2,"1.00,4.51,6.61",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,2:11,primary_amine_N:primary_amine_N,3,2,"3.19,7.74,10.18",Count Mismatch (Groups vs Num)
NC1(CCCC1)[P](O)(O)=O,0,primary_amine_N,3,1,"1.00,5.83,10.17",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(O)=O,2:11,primary_amine_N:primary_amine_N,3,2,"3.18,7.73,10.38",Count Mismatch (Groups vs Num)
NC(Cc1ccccc1O)C(O)=O,0,primary_amine_N,3,1,"2.41,8.54,10.91",Count Mismatch (Groups vs Num)
NC([C@H](O)c1ccccc1)C(O)=O,0,primary_amine_N,3,1,"2.22,8.80,9.93",Count Mismatch (Groups vs Num)
Sc1ccc(S)c2ncccc12,7,imidazole_pyridine_type_N,3,1,"1.60,4.53,9.30",Count Mismatch (Groups vs Num)
Oc1ccccc1[P](O)(O)=O,,,3,0,"1.60,6.36,15.40",Group Prediction Failed
Oc1cc(cc2cc(cc(N=Nc3cc(c4cccnc4c3O)[S](O)(=O)=O)c12)[S](O)(=O)=O)[S](O)(=O)=O,23,imidazole_pyridine_type_N,3,1,"3.81,8.33,11.46",Count Mismatch (Groups vs Num)
Oc1cc(O)cc(O)c1,,,3,0,"8.42,8.76",Group Prediction Failed
CC(C)([P](O)(O)=O)[P](O)(O)=O,,,3,0,"3.03,7.86,12.10",Group Prediction Failed
CC(C)(N)[P](O)(O)=O,3,primary_amine_N,3,1,"0.60,5.82,10.30",Count Mismatch (Groups vs Num)
Oc1cccc(O)c1O,,,3,0,"8.94,11.07,14.00",Group Prediction Failed
C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,2:11,primary_amine_N:primary_amine_N,3,2,"3.21,7.90,10.26",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,2:11,primary_amine_N:primary_amine_N,3,2,"3.19,7.86,10.25",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,2:11,primary_amine_N:primary_amine_N,3,2,"3.47,7.90,10.47",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,2:11,primary_amine_N:primary_amine_N,3,2,"3.04,7.54,10.19",Count Mismatch (Groups vs Num)
C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)CN)C(O)=O,11:20,imidazole_pyridine_type_N:primary_amine_N,3,2,"3.04,6.63,7.87",Count Mismatch (Groups vs Num)
C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,6,primary_amine_N,3,1,"3.38,7.51,9.98",Count Mismatch (Groups vs Num)
OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,,,3,0,"2.27,2.99,7.74",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1ccccc1O,,,3,0,"2.98,5.43,11.08",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1ccccc1S,,,3,0,"2.85,6.30,9.54",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1ccc(O)cc1,,,3,0,"2.22,5.19,10.92",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1ccc(c2cc(cc(O)c12)[S](O)(=O)=O)[S](O)(=O)=O,,,3,0,"2.58,3.87,9.48",Group Prediction Failed
CCCCC1CNCCNCCCNCCNC1,6:9:13:16,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,3,4,"2.80,9.88,10.52",Count Mismatch (Groups vs Num)
CC1CNCCNCCCNCCNC1,3:6:10:13,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,3,4,"2.00,10.12,11.08",Count Mismatch (Groups vs Num)
OCC(O[P](O)(=O)O[P](O)(O)=O)C(O)=O,,,3,0,"3.19,6.20,7.53",Group Prediction Failed
CCC1C(=O)NCCNCCNCCNCCNC1=O,8:11:14,secondary_amine_N:secondary_amine_N:secondary_amine_N,3,3,"2.00,7.93,9.18",OK
CCC1CNCCNCCCNCCNC1,4:7:11:14,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,3,4,"2.60,10.02,10.90",Count Mismatch (Groups vs Num)
OC(=O)c1cccc(C(O)=O)c1C(O)=O,,,3,0,"2.64,3.89,5.47",Group Prediction Failed
OC(=O)c1cccc(C(O)=O)c1O,,,3,0,"2.13,4.53",Group Prediction Failed
CCCC1CNCCNCCCNCCNC1,5:8:12:15,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,3,4,"3.20,9.92,10.52",Count Mismatch (Groups vs Num)
OC(=O)CN(CC(O)=O)c1c(O)cc(c2ccccc12)[S](O)(=O)=O,,,3,0,"2.16,3.38,8.85",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1cccc(O)c1,,,3,0,"2.54,4.93,11.00",Group Prediction Failed
CNCCCNCCCN,1:5:9,secondary_amine_N:secondary_amine_N:primary_amine_N,3,3,"7.03,9.69,10.68",OK
OC(=O)CN(CC(O)=O)C1C(=O)NC(=O)NC1=O,,,3,0,"1.83,2.84,9.86",Group Prediction Failed
OC(=O)CN(CC(O)=O)CC(=O)Nc1ccc(Br)cc1,,,3,0,"1.50,2.09,5.79",Group Prediction Failed
OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,,,3,0,"1.10,1.80,7.90",Group Prediction Failed
OC(=O)CN(CC(O)=O)Cc1ccccn1,15,imidazole_pyridine_type_N,3,1,"2.69,2.72,8.20",Count Mismatch (Groups vs Num)
OC(=O)CCc1ccc(O)c(O)c1,,,3,0,"4.40,9.50,13.70",Group Prediction Failed
OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,,,3,0,"2.11,3.31,6.92",Group Prediction Failed
OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,,,3,0,"2.14,3.55,6.56",Group Prediction Failed
OC(=O)CC[P](O)(O)=O,,,3,0,"2.13,4.58,7.76",Group Prediction Failed
O=C1NCCNCCNCCNCCNC(=O)C1Cc2ccccc2,5:8:11,secondary_amine_N:secondary_amine_N:secondary_amine_N,3,3,"2.03,7.61,9.06",OK
O=C1NCCCNCCNCCCNC(=O)C1CCc2ccccn2,6:9:24,secondary_amine_N:secondary_amine_N:imidazole_pyridine_type_N,3,3,"5.23,6.33,9.32",OK
O=C1NCCNCCCNCCNC(=O)C1CCc2ccccn2,5:9:23,secondary_amine_N:secondary_amine_N:imidazole_pyridine_type_N,3,3,"4.46,5.79,9.47",OK
OC(=O)CC(S)C(O)=O,,,3,0,"3.14,4.58,10.13",Group Prediction Failed
OC(=O)CC(CC(O)=O)C(O)=O,,,3,0,"3.46,4.48,5.66",Group Prediction Failed
OC(=O)CC(CC(O)=O)CC(O)=O,,,3,0,"3.30,4.10,4.81",Group Prediction Failed
OC(=O)CC(O)(CC(O)=O)C(O)=O,,,3,0,"2.87,4.25,5.49",Group Prediction Failed
OC(=O)C1=CC(=O)C=C(N1)C(O)=O,,,3,0,"1.40,3.11,10.88",Group Prediction Failed
Nc1nc(S)nc2nc[nH]c12,0:2:5:7,primary_amine_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,3,4,"3.80,7.70,9.60",Count Mismatch (Groups vs Num)
Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,0:2:4:7,primary_amine_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,3,4,"1.95,4.07,6.62",Count Mismatch (Groups vs Num)
Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O,0:2:4:7,primary_amine_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,3,4,"1.98,3.90,6.68",Count Mismatch (Groups vs Num)
Nc1cccc(C(O)=O)c1O,0,primary_amine_N,3,1,"2.14,5.46,12.04",Count Mismatch (Groups vs Num)
O=C1CNCC(=O)NCCNCCCNCCN1,3:10:14,secondary_amine_N:secondary_amine_N:secondary_amine_N,3,3,"2.30,4.49,7.98",OK
O=C1CNCC(=O)NCCNCCNCCN1,3:10:13,secondary_amine_N:secondary_amine_N:secondary_amine_N,3,3,"4.22,5.03,8.94",OK
O=C1CNCC(=O)NCCNCCNCCNCCN1,3:10:13:16,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,3,4,"2.00,6.98,8.58",Count Mismatch (Groups vs Num)
O=C1CC(=O)NCCNCCNCCNCCN1,8:11:14,secondary_amine_N:secondary_amine_N:secondary_amine_N,3,3,"2.29,8.39,9.14",OK
O=C1CNCC(=O)NCCCNCCNCCCN1,3:11:14,secondary_amine_N:secondary_amine_N:secondary_amine_N,3,3,"5.10,6.39,9.41",OK
Nc1ccc(cc1)[As](O)(O)=O,0,primary_amine_N,3,1,"1.90,4.13,9.19",Count Mismatch (Groups vs Num)
Nc1nc(S)c2[nH]cnc2n1,0:2:8:10,primary_amine_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,3,4,"3.20,7.90,9.80",Count Mismatch (Groups vs Num)
OC(C(CC(O)=O)C(O)=O)C(O)=O,,,3,0,"2.67,4.01,5.51",Group Prediction Failed
Nc1ccccc1[As](O)(O)=O,0,primary_amine_N,3,1,"0.70,3.79,8.93",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,0,primary_amine_N,3,1,"3.29,7.59,9.76",Count Mismatch (Groups vs Num)
CSCC[C@H](N)C(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,5:15,primary_amine_N:imidazole_pyridine_type_N,3,2,"2.96,6.57,7.59",Count Mismatch (Groups vs Num)
CSCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]cn1)C(O)=O,9:15,primary_amine_N:imidazole_pyridine_type_N,3,2,"2.58,6.00,7.50",Count Mismatch (Groups vs Num)
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)C(O)=O,28,primary_amine_N,3,1,"3.46,7.44,9.82",Count Mismatch (Groups vs Num)
Nc1ccc(C(O)=O)c(O)c1,0,primary_amine_N,3,1,"1.98,3.76,13.70",Count Mismatch (Groups vs Num)
NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC(O)=O,0,primary_amine_N,3,1,"3.43,8.51,10.27",Count Mismatch (Groups vs Num)
NCC(O)c1ccc(O)c(O)c1,0,primary_amine_N,3,1,"8.64,9.65,12.90",Count Mismatch (Groups vs Num)
NCCC(=O)NC(Cc1[nH]cnc1)C(O)=O,0:10,primary_amine_N:imidazole_pyridine_type_N,3,2,"2.58,6.69,9.20",Count Mismatch (Groups vs Num)
NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(O)=O)C(O)=O,0,primary_amine_N,3,1,"2.46,4.40,8.53",Count Mismatch (Groups vs Num)
NC1CNCCNCCCNCCNC1,0:3:6:10:13,primary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,3,5,"6.08,9.94,11.41",Count Mismatch (Groups vs Num)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,0:15,primary_amine_N:imidazole_pyridine_type_N,3,2,"2.66,6.66,7.88",Count Mismatch (Groups vs Num)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,0:11,primary_amine_N:imidazole_pyridine_type_N,3,2,"3.21,6.81,8.04",Count Mismatch (Groups vs Num)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,0:11,primary_amine_N:imidazole_pyridine_type_N,3,2,"2.53,6.60,8.00",Count Mismatch (Groups vs Num)
NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(O)=O,0,primary_amine_N,3,1,"3.36,7.92,9.78",Count Mismatch (Groups vs Num)
NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,0,primary_amine_N,3,1,"3.02,8.14,9.98",Count Mismatch (Groups vs Num)
NCC(N)CN,0:3:5,primary_amine_N:primary_amine_N:primary_amine_N,3,3,"3.83,7.99,9.59",OK
CC(C)C[C@H](NC(=O)CN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,9,primary_amine_N,3,1,"3.14,8.07,10.30",Count Mismatch (Groups vs Num)
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,5,primary_amine_N,3,1,"3.23,7.79,10.13",Count Mismatch (Groups vs Num)
CC(C)C[C@@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,5,primary_amine_N,3,1,"2.90,8.34,10.36",Count Mismatch (Groups vs Num)
CC(C)C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,9,primary_amine_N,3,1,"3.02,7.86,10.38",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,2,primary_amine_N,3,1,"3.22,3.85,7.96",Count Mismatch (Groups vs Num)
NCC(=O)N[C@@H](CS)C(O)=O,0,primary_amine_N,3,1,"2.73,8.04,9.48",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O,2,primary_amine_N,3,1,"3.29,4.22,8.29",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](CS)C(O)=O,2,primary_amine_N,3,1,"2.89,7.98,9.52",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2:12,primary_amine_N:imidazole_pyridine_type_N,3,2,"2.65,6.70,8.24",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)NCC(O)=O,2,primary_amine_N,3,1,"3.21,4.02,8.33",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,2,primary_amine_N,3,1,"3.18,4.07,7.90",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,2:11,primary_amine_N:primary_amine_N,3,2,"3.42,7.64,10.24",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,2,primary_amine_N,3,1,"3.15,4.01,8.05",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(O)=O,2,primary_amine_N,3,1,"3.25,4.23,8.10",Count Mismatch (Groups vs Num)
CC([C@H](N)C(O)=O)C(O)=O,6,primary_amine_N,3,1,"1.99,3.59,9.48",Count Mismatch (Groups vs Num)
CC1(C)NCCCNCCNCCCNC1(C)C,3:7:10:14,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,3,4,"3.70,10.19,12.20",Count Mismatch (Groups vs Num)
OCCNc1cc(ccc1C(O)=O)C(O)=O,11,secondary_amine_N,3,1,"1.40,3.40,4.73",Count Mismatch (Groups vs Num)
CC(C[P](O)(O)=O)[P](O)(O)=O,,,3,0,"2.60,7.00,9.27",Group Prediction Failed
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccccc2)C(O)=O,0,primary_amine_N,3,1,"3.16,7.36,10.09",Count Mismatch (Groups vs Num)
N[C@@H](CC(O)=O)C(O)=O,0,primary_amine_N,3,1,"2.05,3.80,9.71",Count Mismatch (Groups vs Num)
NNC(=O)c1ccncc1,0:7,primary_amine_N:imidazole_pyridine_type_N,3,2,"1.90,3.66,10.60",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,0,primary_amine_N,3,1,"2.53,9.08,10.17",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(O)=O,0,primary_amine_N,3,1,"3.14,7.47,9.79",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(O)=O,0,primary_amine_N,3,1,"3.19,7.81,9.91",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(O)=O,0,primary_amine_N,3,1,"2.98,7.25,9.61",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O,0,primary_amine_N,3,1,"3.25,7.23,9.99",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,0:2:3:12,secondary_amine_N:primary_amine_N:secondary_amine_N:primary_amine_N,3,4,"3.09,7.24,9.82",Count Mismatch (Groups vs Num)
N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,0:7,primary_amine_N:imidazole_pyridine_type_N,3,2,"2.72,5.88,7.60",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=N)C(O)=O,0:2:3:12,secondary_amine_N:primary_amine_N:secondary_amine_N:primary_amine_N,3,4,"2.81,7.62,9.82",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc2ccccc2)C(O)=O,0,primary_amine_N,3,1,"2.86,7.66,9.99",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N4CCC[C@H]4C(=O)NCC(O)=O,0,primary_amine_N,3,1,"3.36,7.42,9.81",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(O)=O,0,primary_amine_N,3,1,"3.22,7.37,10.09",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(O)=O,0,primary_amine_N,3,1,"3.14,7.62,9.92",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)NO,0,primary_amine_N,3,1,"6.96,8.92,9.93",Count Mismatch (Groups vs Num)
N[C@@H](CS)C(=O)NCC(O)=O,0,primary_amine_N,3,1,"3.15,6.91,9.30",Count Mismatch (Groups vs Num)
N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(O)=O,0,primary_amine_N,3,1,"2.94,4.34,7.42",Count Mismatch (Groups vs Num)
NCCc1ccc(O)c(O)c1,0,primary_amine_N,3,1,"8.97,10.50,13.30",Count Mismatch (Groups vs Num)
NCCc1cccc(CCN)n1,0:10:11,primary_amine_N:primary_amine_N:imidazole_pyridine_type_N,3,3,"3.43,9.71,10.34",OK
N[C@@H](CCC(O)=O)C(=O)NCC(O)=O,0,primary_amine_N,3,1,"3.03,4.12,7.96",Count Mismatch (Groups vs Num)
N[C@@H](CCC(O)=O)C(O)=O,0,primary_amine_N,3,1,"2.26,4.21,9.61",Count Mismatch (Groups vs Num)
N[C@@H](CC(O)=O)C(=O)NCC(O)=O,0,primary_amine_N,3,1,"2.82,3.67,8.03",Count Mismatch (Groups vs Num)
N[C@@H](CCC(O)=O)C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,0,primary_amine_N,3,1,"3.09,4.20,7.97",Count Mismatch (Groups vs Num)
OCCN(CCO)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,,,3,0,"1.90,4.96,7.90",Group Prediction Failed
ON=Cc1ccccc1O,7:0,phenol:oxime_O,3,2,"1.37,8.96,11.68",Count Mismatch (Groups vs Num)
ON=C1C(=O)NC(=O)NC1=O,,,3,0,"4.36,9.56,13.65",Group Prediction Failed
ON=Cc1cccc(C=NO)n1,11,imidazole_pyridine_type_N,3,1,"2.18,9.82,10.54",Count Mismatch (Groups vs Num)
ON1CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC1=O,,,3,0,"8.63,9.42,9.89",Group Prediction Failed
C[C@H](N)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,2:23,primary_amine_N:imidazole_pyridine_type_N,3,2,"2.63,6.80,8.16",Count Mismatch (Groups vs Num)
N[C@@H](CCCNC(N)=N)C(=O)NO,0:2:3:8,secondary_amine_N:primary_amine_N:secondary_amine_N:primary_amine_N,3,4,"6.88,8.84,13.23",Count Mismatch (Groups vs Num)
N[C@@H](C(O)CC(O)=O)C(O)=O,0,primary_amine_N,3,1,"2.09,4.08,9.06",Count Mismatch (Groups vs Num)
C[C@@H](O[P](O)(O)=O)[C@H](N)C(O)=O,8,primary_amine_N,3,1,"2.25,5.83,9.67",Count Mismatch (Groups vs Num)
C[C@@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,6:11,primary_amine_N:primary_amine_N,3,2,"2.89,7.63,10.52",Count Mismatch (Groups vs Num)
C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,6,primary_amine_N,3,1,"3.05,7.66,9.79",Count Mismatch (Groups vs Num)
NCc1cccc(n1)c2cccc(CN)n2,0:13:14:15,primary_amine_N:primary_amine_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,3,4,"1.20,8.39,9.11",Count Mismatch (Groups vs Num)
