SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order
NCCc1ccccn1,4.37,8,pyridine_nitrogen,2-(2-Aminoethyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
NCCc1ccccn1,3.75,8,pyridine_nitrogen,2-(2-Aminoethyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
NCCc1cccnc1,9.44,7,pyridine_nitrogen,3-(2-Aminoethyl)pyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
NCCc1cccnc1,4.64,7,pyridine_nitrogen,3-(2-Aminoethyl)pyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
NCCc1ccncc1,9.37,6,pyridine_nitrogen,4-(2-Aminoethyl)pyridine,6,pyridine_nitrogen,6(pyridine_nitrogen)
NCCc1ccncc1,4.98,6,pyridine_nitrogen,4-(2-Aminoethyl)pyridine,6,pyridine_nitrogen,6(pyridine_nitrogen)
NCCCc1ccccn1,10.1,9,pyridine_nitrogen,2-(3-Aminopropyl)pyridine,9,pyridine_nitrogen,9(pyridine_nitrogen)
NCCCc1ccccn1,4.98,9,pyridine_nitrogen,2-(3-Aminopropyl)pyridine,9,pyridine_nitrogen,9(pyridine_nitrogen)
NCCCc1cccnc1,10.05,8,pyridine_nitrogen,3-(3-Aminopropyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
NCCCc1cccnc1,5.19,8,pyridine_nitrogen,3-(3-Aminopropyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
NCCCc1ccncc1,9.98,7,pyridine_nitrogen,4-(3-Aminopropyl)pyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
NCCCc1ccncc1,5.51,7,pyridine_nitrogen,4-(3-Aminopropyl)pyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
NCCCCc1ccccn1,10.3,10,pyridine_nitrogen,2-(4-Aminobutyl)pyridine,10,pyridine_nitrogen,10(pyridine_nitrogen)
NCCCCc1ccccn1,5.56,10,pyridine_nitrogen,2-(4-Aminobutyl)pyridine,10,pyridine_nitrogen,10(pyridine_nitrogen)
NCCCCc1cccnc1,10.16,9,pyridine_nitrogen,3-(4-Aminobutyl)pyridine,9,pyridine_nitrogen,9(pyridine_nitrogen)
NCCCCc1cccnc1,5.52,9,pyridine_nitrogen,3-(4-Aminobutyl)pyridine,9,pyridine_nitrogen,9(pyridine_nitrogen)
NCCCCc1ccncc1,10.18,8,pyridine_nitrogen,4-(4-Aminobutyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
NCCCCc1ccncc1,5.81,8,pyridine_nitrogen,4-(4-Aminobutyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
NCCCCCc1ccccn1,10.38,11,pyridine_nitrogen,2-(5-Aminopentyl)pyridine,11,pyridine_nitrogen,11(pyridine_nitrogen)
NCCCCCc1ccccn1,5.7,11,pyridine_nitrogen,2-(5-Aminopentyl)pyridine,11,pyridine_nitrogen,11(pyridine_nitrogen)
NCCCCCc1cccnc1,10.34,10,pyridine_nitrogen,3-(5-Aminopentyl)pyridine,10,pyridine_nitrogen,10(pyridine_nitrogen)
NCCCCCc1cccnc1,5.61,10,pyridine_nitrogen,3-(5-Aminopentyl)pyridine,10,pyridine_nitrogen,10(pyridine_nitrogen)
NCCCCCc1ccncc1,10.3,9,pyridine_nitrogen,4-(5-Aminopentyl)pyridine,9,pyridine_nitrogen,9(pyridine_nitrogen)
NCCCCCc1ccncc1,5.99,9,pyridine_nitrogen,4-(5-Aminopentyl)pyridine,9,pyridine_nitrogen,9(pyridine_nitrogen)
Nc1ccc(Br)cn1,4.91,11,heterocyclic_nitrogen,2-Amino-5-bromopyridine,11,heterocyclic_nitrogen,11(heterocyclic_nitrogen)
Nc1ncccc1[N+]([O-])=O,2.42,9,n_oxide,2-Amino-3-nitropyridine,9,n_oxide,9(n_oxide)
Nc1ccc(cn1)[N+]([O-])=O,2.8,11,n_oxide,2-Amino-5-nitropyridine,11,n_oxide,11(n_oxide)
Nc1cccnc1[N+]([O-])=O,0.0,5,pyridine_nitrogen,3-Amino-2-nitropyridine,5,pyridine_nitrogen,5(pyridine_nitrogen)
Nc1ccncc1[N+]([O-])=O,5.05,4,pyridine_nitrogen,4-Amino-3-nitropyridine,4,pyridine_nitrogen,4(pyridine_nitrogen)
NNc1ccccn1,7.24,7,pyridine_nitrogen,2-Hydrazinopyridine (2-Pyridylhydrazine),7,pyridine_nitrogen,7(pyridine_nitrogen)
Cc1cc(C)c(CN)c(N)n1,9.14,7:9,amine_primary:amine_primary,"2-Amino-3-aminomethyl-4,6-dimethylpyridine",7:9,amine_primary:amine_primary,7(amine_primary) > 9(amine_primary)
Cc1cc(C)c(CN)c(N)n1,6.6,7:9,amine_primary:amine_primary,"2-Amino-3-aminomethyl-4,6-dimethylpyridine",7:9,amine_primary:amine_primary,7(amine_primary) > 9(amine_primary)
COCc1cc(C)nc(N)c1CN,8.96,9:12,amine_primary:amine_primary,2-Amino-3-aminomethyl-6-methyl-4-methoxymethylpyridine,9:12,amine_primary:amine_primary,9(amine_primary) > 12(amine_primary)
COCc1cc(C)nc(N)c1CN,5.78,9:12,amine_primary:amine_primary,2-Amino-3-aminomethyl-6-methyl-4-methoxymethylpyridine,9:12,amine_primary:amine_primary,9(amine_primary) > 12(amine_primary)
COCc1cc(C)c(CN)c(N)n1,8.96,9:11,amine_primary:amine_primary,2-Amino-3-aminomethyl-4-methyl-6-methoxymethylpyridine,9:11,amine_primary:amine_primary,9(amine_primary) > 11(amine_primary)
COCc1cc(C)c(CN)c(N)n1,5.41,9:11,amine_primary:amine_primary,2-Amino-3-aminomethyl-4-methyl-6-methoxymethylpyridine,9:11,amine_primary:amine_primary,9(amine_primary) > 11(amine_primary)
NCc1cccc(CN)n1,9.53,0:8,amine_primary:amine_primary,"2,6-Bis(aminomethyl)pyridine",0:8,amine_primary:amine_primary,0(amine_primary) > 8(amine_primary)
NCc1cccc(CN)n1,9.15,0:8,amine_primary:amine_primary,"2,6-Bis(aminomethyl)pyridine",0:8,amine_primary:amine_primary,0(amine_primary) > 8(amine_primary)
NCCc1cccc(CCN)n1,10.34,14,ring_nitrogen,"2,6-Bis(2-aminoethyl)pyridine",14,ring_nitrogen,14(ring_nitrogen)
NCCc1cccc(CCN)n1,9.71,14,ring_nitrogen,"2,6-Bis(2-aminoethyl)pyridine",14,ring_nitrogen,14(ring_nitrogen)
NCCc1cccc(CCN)n1,3.43,14,ring_nitrogen,"2,6-Bis(2-aminoethyl)pyridine",14,ring_nitrogen,14(ring_nitrogen)
CNCc1ccccn1,8.91,8,pyridine_nitrogen,2-(Methylaminomethyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
CNCc1ccccn1,9.01,8,pyridine_nitrogen,2-(Methylaminomethyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
CNCc1ccccn1,8.96,8,pyridine_nitrogen,2-(Methylaminomethyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
CNCc1ccccn1,1.91,8,pyridine_nitrogen,2-(Methylaminomethyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
CNCc1cccc(C)n1,9.05,12,ring_nitrogen,6-Methyl-2-(methylaminomethyl)pyridine,12,ring_nitrogen,12(ring_nitrogen)
CNCc1cccc(C)n1,8.82,12,ring_nitrogen,6-Methyl-2-(methylaminomethyl)pyridine,12,ring_nitrogen,12(ring_nitrogen)
CNCc1cccc(C)n1,2.92,12,ring_nitrogen,6-Methyl-2-(methylaminomethyl)pyridine,12,ring_nitrogen,12(ring_nitrogen)
CNCCc1ccccn1,9.96,9,pyridine_nitrogen,2-[2-(Methylamino)ethyl]pyridine,9,pyridine_nitrogen,9(pyridine_nitrogen)
CNCCc1ccccn1,4.02,9,pyridine_nitrogen,2-[2-(Methylamino)ethyl]pyridine,9,pyridine_nitrogen,9(pyridine_nitrogen)
OCCNCCc1ccccn1,7.94,0:3,alcohol:amine_secondary,2-[2-(2-Hydroxyethylamino)ethyl]pyridine,3:0,amine_secondary:alcohol,3(amine_secondary) > 0(alcohol)
OCCNCCc1ccccn1,3.15,0:3,alcohol:amine_secondary,2-[2-(2-Hydroxyethylamino)ethyl]pyridine,3:0,amine_secondary:alcohol,3(amine_secondary) > 0(alcohol)
OCCN(CCO)Cc1ccccn1,6.92,0:6,alcohol:alcohol,Bis(2-hydroxyethyl)aminomethylpyridine,0:6,alcohol:alcohol,0(alcohol) > 6(alcohol)
OCCN(CCO)Cc1ccccn1,1.2,0:6,alcohol:alcohol,Bis(2-hydroxyethyl)aminomethylpyridine,0:6,alcohol:alcohol,0(alcohol) > 6(alcohol)
NCCNCc1ccccn1,9.46,10,pyridine_nitrogen,2-(2-Aminoethylaminomethyl)pyridine (N-2-Picolylethylenediamine),10,pyridine_nitrogen,10(pyridine_nitrogen)
NCCNCc1ccccn1,5.91,10,pyridine_nitrogen,2-(2-Aminoethylaminomethyl)pyridine (N-2-Picolylethylenediamine),10,pyridine_nitrogen,10(pyridine_nitrogen)
NCCNCc1ccccn1,2.73,10,pyridine_nitrogen,2-(2-Aminoethylaminomethyl)pyridine (N-2-Picolylethylenediamine),10,pyridine_nitrogen,10(pyridine_nitrogen)
CN(C)c1cccnc1,6.52,7,pyridine_nitrogen,3-(Dimethylamino)pyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
CN(C)c1ccncc1,9.55,6,pyridine_nitrogen,4-(Dimethylamino)pyridine,6,pyridine_nitrogen,6(pyridine_nitrogen)
CN(C)c1ccncc1,1.0,6,pyridine_nitrogen,4-(Dimethylamino)pyridine,6,pyridine_nitrogen,6(pyridine_nitrogen)
CN(C)c1ccc(cc1)N=Nc2ccccn2,4.5,16,pyridine_nitrogen,2-[4-(Dimethylamino)phenylazo]pyridine,16,pyridine_nitrogen,16(pyridine_nitrogen)
CN(C)c1ccc(cc1)N=Nc2ccccn2,2.0,16,pyridine_nitrogen,2-[4-(Dimethylamino)phenylazo]pyridine,16,pyridine_nitrogen,16(pyridine_nitrogen)
c1ccnnc1,2.48,4,pyridine_nitrogen,"1,2-Diazine (Pyridazine)",4,pyridine_nitrogen,4(pyridine_nitrogen)
Cc1cccnn1,3.36,7,ring_nitrogen,"3-Methyl-1,2-diazine (3-Methylpyridazine)",7,ring_nitrogen,7(ring_nitrogen)
NNc1ccc(nn1)c2ccccc2,5.46,9,ring_nitrogen,"3-Hydrazino-6-phenyl-1,2-diazine",9,ring_nitrogen,9(ring_nitrogen)
COc1ccccc1c2ccc(NN)nn2,5.4,20,ring_nitrogen,"3-Hydrazino-6-(2-methoxyphenyl)-1,2-diazine",20,ring_nitrogen,20(ring_nitrogen)
COc1cccc(c1)c2ccc(NN)nn2,5.45,22,ring_nitrogen,"3-Hydrazino-6-(3-methoxyphenyl)-1,2-diazine",22,ring_nitrogen,22(ring_nitrogen)
COc1ccc(cc1)c2ccc(NN)nn2,5.57,22,ring_nitrogen,"3-Hydrazino-6-(4-methoxyphenyl)-1,2-diazine",22,ring_nitrogen,22(ring_nitrogen)
CC(C)(C)NCC(O)COc1ccccc1c2ccc(NN)nn2,9.24,21:4,amine_primary:amine_secondary,"3-Hydrazino-6{2-[3-(1,1-dimethylethylamino)-2-hydroxypropoxy]phenyl}-1,2-diazine (Prizidilol)",21:4,amine_primary:amine_secondary,21(amine_primary) > 4(amine_secondary)
CC(C)(C)NCC(O)COc1ccccc1c2ccc(NN)nn2,5.15,21:4,amine_primary:amine_secondary,"3-Hydrazino-6{2-[3-(1,1-dimethylethylamino)-2-hydroxypropoxy]phenyl}-1,2-diazine (Prizidilol)",21:4,amine_primary:amine_secondary,21(amine_primary) > 4(amine_secondary)
NNc1nncc2ccccc12,6.86,0,amine_primary,"3-Hydrazinobenzo[d]-1,2-diazine (Hydralazine)",0,amine_primary,0(amine_primary)
c1cnccn1,0.97,6,heterocyclic_nitrogen,"1,4-Diazine (Pyrazine)",6,heterocyclic_nitrogen,6(heterocyclic_nitrogen)
c1ccc2ncccc2c1,4.97,5,pyridine_nitrogen,Benzo[b]pyridine (Quinoline),5,pyridine_nitrogen,5(pyridine_nitrogen)
c1ccc2ncccc2c1,4.81,5,pyridine_nitrogen,Benzo[b]pyridine (Quinoline),5,pyridine_nitrogen,5(pyridine_nitrogen)
Oc1cccc2cccnc12,9.65,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,9.58,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,9.62,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,9.65,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,9.74,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,10.0,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,9.82,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,4.97,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,5.02,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,5.1,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,5.26,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,5.4,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,5.82,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Oc1cccc2cccnc12,4.94,0:9,phenol:pyridine_nitrogen,8-Hydroxyquinoline (8-Quinolinol)(Oxine),0:9,phenol:pyridine_nitrogen,0(phenol) > 9(pyridine_nitrogen)
Cc1ccc2cccc(O)c2n1,10.04,16,ring_nitrogen,8-Hydroxy-2-methylquinoline,16,ring_nitrogen,16(ring_nitrogen)
Cc1ccc2cccc(O)c2n1,9.96,16,ring_nitrogen,8-Hydroxy-2-methylquinoline,16,ring_nitrogen,16(ring_nitrogen)
Cc1ccc2cccc(O)c2n1,9.94,16,ring_nitrogen,8-Hydroxy-2-methylquinoline,16,ring_nitrogen,16(ring_nitrogen)
Cc1ccc2cccc(O)c2n1,9.89,16,ring_nitrogen,8-Hydroxy-2-methylquinoline,16,ring_nitrogen,16(ring_nitrogen)
Cc1ccc2cccc(O)c2n1,10.16,16,ring_nitrogen,8-Hydroxy-2-methylquinoline,16,ring_nitrogen,16(ring_nitrogen)
Cc1ccc2cccc(O)c2n1,5.65,16,ring_nitrogen,8-Hydroxy-2-methylquinoline,16,ring_nitrogen,16(ring_nitrogen)
Cc1ccc2cccc(O)c2n1,5.7,16,ring_nitrogen,8-Hydroxy-2-methylquinoline,16,ring_nitrogen,16(ring_nitrogen)
Cc1ccc2cccc(O)c2n1,5.87,16,ring_nitrogen,8-Hydroxy-2-methylquinoline,16,ring_nitrogen,16(ring_nitrogen)
Cc1ccc2cccc(O)c2n1,5.98,16,ring_nitrogen,8-Hydroxy-2-methylquinoline,16,ring_nitrogen,16(ring_nitrogen)
Cc1ccc2cccc(O)c2n1,5.61,16,ring_nitrogen,8-Hydroxy-2-methylquinoline,16,ring_nitrogen,16(ring_nitrogen)
Oc1c(Br)cc(Br)c2cccnc12,7.3,0:10,phenol:pyridine_nitrogen,"5,7-Dibromo-8-hydroxyquinoline",0:10,phenol:pyridine_nitrogen,0(phenol) > 10(pyridine_nitrogen)
Oc1c(Br)cc(Br)c2cccnc12,2.6,0:10,phenol:pyridine_nitrogen,"5,7-Dibromo-8-hydroxyquinoline",0:10,phenol:pyridine_nitrogen,0(phenol) > 10(pyridine_nitrogen)
Oc1c(I)cc(I)c2cccnc12,8.0,0:10,phenol:pyridine_nitrogen,"5,7-Diiodo-8-hydroxyquinoline",0:10,phenol:pyridine_nitrogen,0(phenol) > 10(pyridine_nitrogen)
Oc1c(I)cc(I)c2cccnc12,2.7,0:10,phenol:pyridine_nitrogen,"5,7-Diiodo-8-hydroxyquinoline",0:10,phenol:pyridine_nitrogen,0(phenol) > 10(pyridine_nitrogen)
Oc1ccc(c2cccnc12)[N+]([O-])=O,6.36,9,pyridine_nitrogen,8-Hydroxy-5-nitroquinoline,9,pyridine_nitrogen,9(pyridine_nitrogen)
Oc1ccc(c2cccnc12)[N+]([O-])=O,2.51,9,pyridine_nitrogen,8-Hydroxy-5-nitroquinoline,9,pyridine_nitrogen,9(pyridine_nitrogen)
Oc1ccc(c2cccnc12)[S](O)(=O)=O,8.37,0:12,phenol:alcohol,8-Hydroxyquinoline-5-sulfonic acid (Sulfoxine),0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1ccc(c2cccnc12)[S](O)(=O)=O,8.18,0:12,phenol:alcohol,8-Hydroxyquinoline-5-sulfonic acid (Sulfoxine),0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1ccc(c2cccnc12)[S](O)(=O)=O,8.15,0:12,phenol:alcohol,8-Hydroxyquinoline-5-sulfonic acid (Sulfoxine),0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1ccc(c2cccnc12)[S](O)(=O)=O,8.16,0:12,phenol:alcohol,8-Hydroxyquinoline-5-sulfonic acid (Sulfoxine),0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1ccc(c2cccnc12)[S](O)(=O)=O,8.78,0:12,phenol:alcohol,8-Hydroxyquinoline-5-sulfonic acid (Sulfoxine),0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1ccc(c2cccnc12)[S](O)(=O)=O,3.9,0:12,phenol:alcohol,8-Hydroxyquinoline-5-sulfonic acid (Sulfoxine),0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1ccc(c2cccnc12)[S](O)(=O)=O,3.86,0:12,phenol:alcohol,8-Hydroxyquinoline-5-sulfonic acid (Sulfoxine),0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1ccc(c2cccnc12)[S](O)(=O)=O,3.94,0:12,phenol:alcohol,8-Hydroxyquinoline-5-sulfonic acid (Sulfoxine),0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1ccc(c2cccnc12)[S](O)(=O)=O,4.15,0:12,phenol:alcohol,8-Hydroxyquinoline-5-sulfonic acid (Sulfoxine),0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1ccc(c2cccnc12)[S](O)(=O)=O,4.1,0:12,phenol:alcohol,8-Hydroxyquinoline-5-sulfonic acid (Sulfoxine),0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Cc1ccc2c(ccc(O)c2n1)[S](O)(=O)=O,8.72,9:13,phenol:alcohol,8-Hydroxy-2-methylquinoline-5-sulfonic acid,9:13,phenol:alcohol,9(phenol) > 13(alcohol)
Cc1ccc2c(ccc(O)c2n1)[S](O)(=O)=O,4.63,9:13,phenol:alcohol,8-Hydroxy-2-methylquinoline-5-sulfonic acid,9:13,phenol:alcohol,9(phenol) > 13(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)N=O,5.52,0:12,phenol:alcohol,8-Hydroxy-7-nitrosoquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)N=O,1.81,0:12,phenol:alcohol,8-Hydroxy-7-nitrosoquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,5.34,0:12,phenol:alcohol,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,5.18,0:12,phenol:alcohol,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,5.16,0:12,phenol:alcohol,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,5.28,0:12,phenol:alcohol,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,5.75,0:12,phenol:alcohol,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,1.72,0:12,phenol:alcohol,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,1.73,0:12,phenol:alcohol,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,1.76,0:12,phenol:alcohol,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,1.9,0:12,phenol:alcohol,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,1.95,0:12,phenol:alcohol,8-Hydroxy-7-nitroquinoline-5-sulfonic acid,0:12,phenol:alcohol,0(phenol) > 12(alcohol)
[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=C(c3cccnc3C2=O)[S]([O-])(=O)=O)c4ccccc14,6.86,3:23:50:57,sulfonic_acid:sulfonic_acid:pyridine_nitrogen:sulfonic_acid,8-Hydroxy-7-(4-sulfo-1-naphthylazo)quinoline-5-sulfonic acid (SNAZOXS),3:23:57:50,sulfonic_acid:sulfonic_acid:sulfonic_acid:pyridine_nitrogen,3(sulfonic_acid) > 23(sulfonic_acid) > 57(sulfonic_acid) > 50(pyridine_nitrogen)
[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=C(c3cccnc3C2=O)[S]([O-])(=O)=O)c4ccccc14,2.88,3:23:50:57,sulfonic_acid:sulfonic_acid:pyridine_nitrogen:sulfonic_acid,8-Hydroxy-7-(4-sulfo-1-naphthylazo)quinoline-5-sulfonic acid (SNAZOXS),3:23:57:50,sulfonic_acid:sulfonic_acid:sulfonic_acid:pyridine_nitrogen,3(sulfonic_acid) > 23(sulfonic_acid) > 57(sulfonic_acid) > 50(pyridine_nitrogen)
[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=C(c3cccnc3C2=O)[S]([O-])(=O)=O)c4ccccc14,0.0,3:23:50:57,sulfonic_acid:sulfonic_acid:pyridine_nitrogen:sulfonic_acid,8-Hydroxy-7-(4-sulfo-1-naphthylazo)quinoline-5-sulfonic acid (SNAZOXS),3:23:57:50,sulfonic_acid:sulfonic_acid:sulfonic_acid:pyridine_nitrogen,3(sulfonic_acid) > 23(sulfonic_acid) > 57(sulfonic_acid) > 50(pyridine_nitrogen)
OC(=O)c1ccccc1N=Nc2cc(c3cccnc3c2O)[S](O)(=O)=O,9.02,0:21:23,carboxylic_acid:phenol:alcohol,8-Hydroxy-7-(2-carboxyphenylazo)quinoline-5-sulfonic acid,0:21:23,carboxylic_acid:phenol:alcohol,0(carboxylic_acid) > 21(phenol) > 23(alcohol)
OC(=O)c1ccccc1N=Nc2cc(c3cccnc3c2O)[S](O)(=O)=O,3.63,0:21:23,carboxylic_acid:phenol:alcohol,8-Hydroxy-7-(2-carboxyphenylazo)quinoline-5-sulfonic acid,0:21:23,carboxylic_acid:phenol:alcohol,0(carboxylic_acid) > 21(phenol) > 23(alcohol)
OC(=O)c1ccccc1N=Nc2cc(c3cccnc3c2O)[S](O)(=O)=O,3.34,0:21:23,carboxylic_acid:phenol:alcohol,8-Hydroxy-7-(2-carboxyphenylazo)quinoline-5-sulfonic acid,0:21:23,carboxylic_acid:phenol:alcohol,0(carboxylic_acid) > 21(phenol) > 23(alcohol)
Oc1cc(cc2cc(cc(N=Nc3cc(c4cccnc4c3O)[S](O)(=O)=O)c12)[S](O)(=O)=O)[S](O)(=O)=O,11.46,0:22:24,phenol:phenol:alcohol,"8-Hydroxy-7-(8-hydroxy-3,6-disulfo-1-naphthylazo)quinoline-5-sulfonic acid",0:22:24,phenol:phenol:alcohol,0(phenol) > 22(phenol) > 24(alcohol)
Oc1cc(cc2cc(cc(N=Nc3cc(c4cccnc4c3O)[S](O)(=O)=O)c12)[S](O)(=O)=O)[S](O)(=O)=O,8.33,0:22:24,phenol:phenol:alcohol,"8-Hydroxy-7-(8-hydroxy-3,6-disulfo-1-naphthylazo)quinoline-5-sulfonic acid",0:22:24,phenol:phenol:alcohol,0(phenol) > 22(phenol) > 24(alcohol)
Oc1cc(cc2cc(cc(N=Nc3cc(c4cccnc4c3O)[S](O)(=O)=O)c12)[S](O)(=O)=O)[S](O)(=O)=O,3.81,0:22:24,phenol:phenol:alcohol,"8-Hydroxy-7-(8-hydroxy-3,6-disulfo-1-naphthylazo)quinoline-5-sulfonic acid",0:22:24,phenol:phenol:alcohol,0(phenol) > 22(phenol) > 24(alcohol)
COC(=O)c1ccc2cccc(O)c2n1,9.14,22,ring_nitrogen,8-Hydroxyquinoline-2-carboxylic acid methyl ester,22,ring_nitrogen,22(ring_nitrogen)
COC(=O)c1ccc2cccc(O)c2n1,9.36,22,ring_nitrogen,8-Hydroxyquinoline-2-carboxylic acid methyl ester,22,ring_nitrogen,22(ring_nitrogen)
Sc1cccc2cccnc12,8.25,9,pyridine_nitrogen,8-Mercaptoquinoline (Quinoline-8-thiol),9,pyridine_nitrogen,9(pyridine_nitrogen)
Sc1cccc2cccnc12,8.3,9,pyridine_nitrogen,8-Mercaptoquinoline (Quinoline-8-thiol),9,pyridine_nitrogen,9(pyridine_nitrogen)
