sample_id,SMILES,metal_ion,true_pka_values,predicted_positions,binding_sites
1232,NCC(CN)(CN)CN.NCC(CN)(CN)CN,Cu2+,"[11.0, 19.43]","[17, 4]","[0, 4, 6, 8, 9, 13, 15, 17]"
1233,NCC(N)=O,Cu2+,"[5.35, 9.55]","[0, 3]","[0, 3, 4]"
1234,NCC(N)CN,Cu2+,"[10.32, 19.51]","[5, 0]","[0, 3, 5]"
1235,NCC(O)=O,Cu2+,"[8.19, 15.1]","[0, 3]","[0, 3, 4]"
1236,NCC(O)CN,Cu2+,"[-14.77, 8.37]","[0, 5]","[0, 3, 5]"
1237,NCCC(N)=O,Cu2+,"[5.1, 9.6]","[0, 4]","[0, 4, 5]"
1238,NCCC(O)=O,Cu2+,"[7.08, 12.6]","[0, 4]","[0, 4, 5]"
1239,NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN)C(O)=O,Cu2+,"[16.44, 21.43]","[0, 20]","[0, 6, 8, 13, 15, 16, 18, 20, 22, 23]"
1240,NCCCN,Cu2+,"[9.7, 16.74]","[0, 4]","[0, 4]"
1241,NCCN,Cu2+,"[10.49, 19.6]","[0, 3]","[0, 3]"
1242,NCCNCCO.NCCNCCO,Cu2+,"[10.09, 17.62]","[7, 0]","[0, 3, 6, 7, 10, 13]"
1243,NCCNCCc1ccccc1,Cu2+,"[9.11, 16.49]","[0, 3]","[0, 3]"
1244,NCCNCc1ccccc1,Cu2+,"[9.12, 16.68]","[0, 3]","[0, 3]"
1245,NCCc1[nH]ccn1,Cu2+,"[9.85, 16.98]","[0, 7]","[0, 4, 7]"
1246,NCCc1c[nH]cn1,Cu2+,"[9.57, 16.1]","[0, 7]","[0, 5, 7]"
1247,NCCc1ccccn1,Cu2+,"[7.5, 13.1]","[0, 8]","[0, 8]"
1248,NCc1c[nH]cn1,Cu2+,"[-17.17, -9.22]","[0, 4]","[0, 4, 6]"
1249,NCc1ccccn1,Cu2+,"[9.5, 17.2]","[0, 7]","[0, 7]"
1250,NNC(N)=S,Cu2+,"[6.23, 11.82]","[0, 1]","[0, 1, 3, 4]"
1251,NNC(N)=[Se],Cu2+,"[5.68, 11.14]","[0, 1]","[0, 1, 3]"
1252,N[C@@H](CC(N)=O)C(O)=O,Cu2+,"[7.84, 14.4]","[0, 7]","[0, 4, 5, 7, 8]"
1253,N[C@@H](CC(O)=O)C(O)=O,Cu2+,"[8.89, 15.89]","[0, 4]","[0, 4, 5, 7, 8]"
1254,N[C@@H](CCC(N)=O)C(O)=O,Cu2+,"[7.7, 14.1]","[0, 8]","[0, 5, 6, 8, 9]"
1255,N[C@@H](CCC(O)=O)C(O)=O,Cu2+,"[8.32, 14.92]","[0, 5]","[0, 5, 6, 8, 9]"
1256,N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N2CCC[C@H]2C(=O)NCC(O)=O,Cu2+,"[4.83, 8.96]","[0, 32]","[0, 5, 7, 8, 10, 11, 17, 18, 21, 22, 28, 29, 32, 33]"
1257,N[C@@H](CCO)C(O)=O,Cu2+,"[7.97, 14.69]","[0, 6]","[0, 4, 6, 7]"
1258,N[C@@H](CC[S](O)(=O)=O)C(O)=O,Cu2+,"[7.92, 14.39]","[0, 9]","[0, 4, 5, 6, 7, 9, 10]"
1259,N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(O)=O.O[P](O)([O-])=O,Cu2+,"[8.34, 12.4]","[0, 18]","[0, 3, 5, 6, 11, 12, 14, 15, 16, 17, 18, 19, 20]"
1260,N[C@@H](CO)C(N)=O,Cu2+,"[4.61, 8.21]","[0, 3]","[0, 3, 5, 6]"
1261,N[C@@H](CO)C(O)=O,Cu2+,"[7.9, 14.5]","[0, 5]","[0, 3, 5, 6]"
1262,N[C@@H](CO[P](O)(O)=O)C(O)=O,Cu2+,"[9.5, 15.5]","[0, 5]","[0, 3, 4, 5, 6, 7, 9, 10]"
1263,N[C@@H](Cc1c[nH]cn1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(O)=O,Cu2+,"[8.81, 14.62]","[0, 27]","[0, 5, 7, 9, 10, 16, 17, 27, 28]"
1264,N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,Cu2+,"[8.84, 15.2]","[0, 7]","[0, 5, 7, 9, 10, 13, 14]"
1265,N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc2ccccc2)C(O)=O,Cu2+,"[8.86, 15.12]","[0, 20]","[0, 5, 7, 9, 10, 20, 21]"
1266,N[C@@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,Cu2+,"[5.24, 9.21]","[0, 25]","[0, 10, 11, 17, 18, 21, 22, 25, 26]"
1267,N[C@@H](Cc1ccccc1)C(N)=O,Cu2+,"[4.42, 7.84]","[0, 10]","[0, 10, 11]"
1268,N[C@@H](Cc1ccccc1)C(O)=O,Cu2+,"[7.8, 14.7]","[0, 10]","[0, 10, 11]"
1269,N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,Cu2+,"[7.0, 10.43]","[0, 3]","[0, 3, 4, 7, 9, 11]"
1270,N[C@H](CO)Cc1c[nH]cn1,Cu2+,"[-16.0, 9.35]","[0, 9]","[0, 3, 7, 9]"
1271,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,Cu2+,"[5.12, 8.85]","[0, 7]","[0, 3, 4, 7, 9, 11]"
1272,N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,Cu2+,"[5.23, 9.02]","[0, 3]","[0, 3, 4, 7, 9, 11]"
1273,Nc1ccccc1N,Cu2+,"[4.45, 7.87]","[7, 0]","[0, 7]"
1274,Nc1ccccc1O,Cu2+,"[8.49, 15.52]","[0, 7]","[0, 7]"
1275,OC(=O)C(C(O)=O)c1ccccc1,Cu2+,"[4.54, 7.28]","[0, 5]","[0, 2, 5, 6]"
1276,OC(=O)C(O)=O,Cu2+,"[4.85, 8.85]","[4, 0]","[0, 2, 4, 5]"
1277,OC(=O)C1(CC1)C(O)=O,Cu2+,"[5.99, 9.61]","[0, 7]","[0, 2, 7, 8]"
1278,OC(=O)C1(CCC1)C(O)=O,Cu2+,"[5.01, 8.45]","[8, 0]","[0, 2, 8, 9]"
1279,OC(=O)C1(CCCC1)C(O)=O,Cu2+,"[4.89, 7.69]","[9, 0]","[0, 2, 9, 10]"
1280,OC(=O)C1(CCCCC1)C(O)=O,Cu2+,"[4.62, 7.24]","[0, 10]","[0, 2, 10, 11]"
1281,OC(=O)C1(O)CCCC1,Cu2+,"[2.8, 4.58]","[0, 4]","[0, 2, 4]"
1282,OC(=O)CC(=C)C(O)=O,Cu2+,"[2.87, 3.9]","[0, 7]","[0, 2, 7, 8]"
1283,OC(=O)CC(O)=O,Cu2+,"[5.04, 7.8]","[0, 5]","[0, 2, 5, 6]"
1284,OC(=O)CCc1c[nH]cn1,Cu2+,"[4.51, 8.47]","[9, 0]","[0, 2, 7, 9]"
1285,OC(=O)CN(CC(O)=O)C1C(=O)NC(=O)NC1=O,Cu2+,"[14.82, 19.4]","[4, 0]","[0, 2, 4, 7, 8, 11, 12, 14, 15, 17]"
1286,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,Cu2+,"[9.22, 14.25]","[4, 0]","[0, 2, 4, 7, 8, 11]"
1287,OC(=O)CN(CC(O)=O)CC(=O)c1sccc1,Cu2+,"[8.79, 14.1]","[4, 13]","[0, 2, 4, 7, 8, 11, 13]"
1288,OC(=O)CN(CC(O)=O)Cc1occc1,Cu2+,"[9.9, 16.5]","[4, 7]","[0, 2, 4, 7, 8, 11]"
1289,OC(=O)CNc1ccc(cc1)[S](O)(=O)=O,Cu2+,"[7.45, 13.13]","[0, 4]","[0, 2, 4, 11, 12, 13, 14]"
1290,OC(=O)CNc1cccc2cccnc12,Cu2+,"[4.0, 8.1]","[13, 0]","[0, 2, 4, 13]"
1291,OC(=O)CNc1ccccc1,Cu2+,"[6.025, 10.925]","[0, 4]","[0, 2, 4]"
1292,OC(=O)CNc1ccccc1C(O)=O.OC(=O)CNc2ccccc2C(O)=O,Cu2+,"[6.65, 9.5]","[12, 0]","[0, 2, 4, 12, 13, 14, 16, 18, 26, 27]"
1293,OC(=O)COCC(O)=O,Cu2+,"[-5.7, 3.95]","[0, 7]","[0, 2, 4, 7, 8]"
1294,OC(=O)CSCC(O)=O,Cu2+,"[4.61, 7.5]","[7, 0]","[0, 2, 4, 7, 8]"
1295,OC(=O)\C=C/C(O)=O,Cu2+,"[3.41, 5.2]","[6, 0]","[0, 2, 6, 7]"
1296,OC(=O)c1cccc(n1)C(O)=O,Cu2+,"[9.1, 16.4]","[8, 0]","[0, 2, 8, 10, 11]"
1297,OC(=O)c1ccccc1C(O)=O,Cu2+,"[3.22, 5.5]","[0, 10]","[0, 2, 10, 11]"
1298,OC(=O)c1ccccn1,Cu2+,"[7.87, 14.78]","[8, 0]","[0, 2, 8]"
1299,OC(C(O)C(O)=O)C(O)=O,Cu2+,"[3.52, 6.04]","[5, 8]","[0, 3, 5, 6, 8, 9]"
1300,OC(O)=O,Cu2+,"[-10.0, 6.0]","[0, 2]","[0, 2, 3]"
1301,OCc1ccccn1,Cu2+,"[3.41, 6.23]","[7, 0]","[0, 7]"
1302,ON1C=CC=CC1=O,Cu2+,"[7.29, 13.06]","[0, 1]","[0, 1, 7]"
1303,ON=Cc1ccccn1,Cu2+,"[10.91, 18.49]","[0, 8]","[0, 1, 8]"
1304,O[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,Cu2+,"[-9.7, 12.8]","[11, 0]","[0, 2, 5, 7, 9, 11, 12]"
1305,O[P](O)(=O)CCl,Cu2+,"[2.88, 5.32]","[2, 5]","[0, 1, 2, 3]"
1306,O[P](O)(=O)O[P](O)(O)=O,Cu2+,"[7.449999999999999, 10.725]","[0, 2]","[0, 1, 2, 3, 4, 5, 6, 7, 8]"
1307,Oc1ccc(c2cccnc12)[S](O)(=O)=O,Cu2+,"[12.2, 22.4]","[0, 9]","[0, 9, 11, 12, 13, 14]"
1308,Oc1ccc(cc1C=O)[S](O)(=O)=O,Cu2+,"[4.975, 8.725]","[0, 10]","[0, 8, 9, 10, 11, 12]"
1309,Oc1cccc2cccnc12,Cu2+,"[12.0, 22.9]","[9, 0]","[0, 9]"
1310,SC#N,Cu2+,"[1.88, 3.0]","[0, 2]","[0, 2]"
1311,[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=C(c3cccnc3C2=O)[S]([O-])(=O)=O)c4ccccc14,Cu2+,"[-20.69, -10.9]","[10, 19]","[2, 3, 4, 5, 10, 11, 19, 22, 23, 24, 25, 26]"
1312,c1ccc(cc1)c2c3ccccc3c(c4ccccc4)c5ccccc25,Cu2+,"[13.85, 18.5]","[4, 5]",[]
1313,s1ccnc1c2ccccn2,Cu2+,"[5.72, 9.59]","[3, 10]","[0, 3, 10]"
1314,CCOC(=O)CN,Cu2+,"[-12.7, -7.9, 4.04]","[6, 4, 0]","[2, 4, 6]"
1315,Cc1c(C)c2cccnc2c3ncccc13,Cu2+,"[8.71, 15.7, 21.1]","[11, 8, 12]","[8, 11]"
1316,Cc1cc2cccnc2c3ncccc13,Cu2+,"[8.55, 15.0, 20.1]","[7, 10, 11]","[7, 10]"
1317,Cc1ccnc2c1ccc3c(C)ccnc23,Cu2+,"[8.76, 16.0, 22.0]","[4, 14, 3]","[4, 14]"
1318,Clc1ccc2ccc3cccnc3c2n1,Cu2+,"[5.07, 10.07, 13.9]","[11, 14, 0]","[11, 14]"
1319,NCCO,Cu2+,"[-11.9, -8.55, 4.5]","[0, 3, 2]","[0, 3]"
1320,[O-][N+](=O)c1cc2cccnc2c3ncccc13,Cu2+,"[8.0, 13.5, 17.7]","[12, 9, 13]","[0, 1, 2, 9, 12]"
1321,[nH]1ccnc1c2ccccn2,Cu2+,"[7.94, 13.64, 16.92]","[10, 0, 3]","[0, 3, 10]"
1322,[nH]1cnc(c1)c2ccccn2,Cu2+,"[8.76, 15.16, 18.41]","[10, 0, 2]","[0, 2, 10]"
1323,c1ccc(nc1)c2ccccn2,Cu2+,"[8.12, 13.63, 17.0]","[11, 4, 5]","[4, 11]"
1324,c1ccncc1,Cu2+,"[2.54, 4.38, 5.7]","[3, 4, 2]",[3]
1325,c1cnc2c(c1)ccc3ncccc23,Cu2+,"[9.13, 15.84, 21.03]","[9, 2, 10]","[2, 9]"
1326,s1cnc(c1)c2ccccn2,Cu2+,"[7.13, 11.48, 14.75]","[10, 2, 1]","[0, 2, 10]"
1327,C1CCNC1,Cu2+,"[6.4, 12.4, 17.8, 23.0]","[3, 2, 4, 1]",[3]
1328,CC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,Cu2+,"[4.3, 7.72, 10.2, 11.8]","[10, 12, 8, 3]","[2, 3, 8, 10, 12, 13]"
1329,Cc1c[nH]cn1,Cu2+,"[4.13, 7.62, 10.49, 12.45]","[5, 3, 1, 4]","[3, 5]"
1330,Cn1ccnc1,Cu2+,"[4.22, 7.76, 10.65, 12.86]","[1, 4, 5, 2]","[1, 4]"
1331,NC(CO)(CO)CO,Cu2+,"[4.05, 7.6, 11.1, 14.1]","[0, 5, 7, 3]","[0, 3, 5, 7]"
1332,OCc1c[nH]cn1,Cu2+,"[3.96, 7.26, 10.02, 12.2]","[6, 4, 0, 5]","[0, 4, 6]"
1333,[nH]1cccn1,Cu2+,"[2.33, 4.23, 5.66, 6.6]","[4, 0, 2, 0]","[0, 4]"
1334,[nH]1ccnc1,Cu2+,"[4.21, 7.72, 10.57, 12.6]","[3, 0, 4, 1]","[0, 3]"
1335,[nH]1cnc2ccccc12,Cu2+,"[3.43, 6.41, 8.92, 10.9]","[2, 0, 1, 7]","[0, 2]"
1336,CC(=O)C(O)=O,Mg2+,[1.1],[4],"[2, 4, 5]"
1337,CC(=O)CN(CC(O)=O)CC(O)=O,Mg2+,[2.72],[4],"[2, 4, 7, 8, 11, 12]"
1338,CC(C(O)=O)C(O)=O,Mg2+,[1.73],[6],"[3, 4, 6, 7]"
1339,CC(C)(C(O)=O)C(O)=O,Mg2+,[1.55],[4],"[4, 5, 7, 8]"
1340,CC(C)(N)[P](O)(O)=O,Mg2+,[2.01],[3],"[3, 4, 5, 6, 7]"
1341,CC(CN(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,Mg2+,[10.04],[3],"[3, 6, 7, 10, 11, 12, 15, 16, 19, 20]"
1342,CC(O)([P](O)(O)=O)[P](O)(O)=O,Mg2+,[6.949999999999999],[9],"[2, 3, 4, 5, 6, 7, 8, 9, 10]"
1343,CC(O)C(O)=O,Mg2+,[0.98],[4],"[2, 4, 5]"
1344,CC1=CN(C2CC(O)C(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)O2)C(=O)NC1=O,Mg2+,[4.225],[21],"[3, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28]"
1345,CCC(C(O)=O)C(O)=O,Mg2+,[1.62],[7],"[4, 5, 7, 8]"
1346,CCCCCCCCCCCCCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1,Mg2+,[4.4],[27],"[17, 20, 24, 27, 29]"
1347,CCCCO[P]([O-])(=O)O[P]([O-])([O-])=O,Mg2+,[3.41],[12],"[4, 5, 6, 7, 8, 9, 10, 11, 12]"
1348,CCCCO[P]([O-])([O-])=O,Mg2+,[1.69],[8],"[4, 5, 6, 7, 8]"
1349,CCCN(CCC[S](O)(=O)=O)c1ccc(N=O)c(O)c1,Mg2+,[2.16],[18],"[3, 7, 8, 9, 10, 15, 16, 18]"
1350,CCOC[P](O)(O)=O,Mg2+,[1.95],[6],"[2, 4, 5, 6, 7]"
1351,CC[P](O)(O)=O,Mg2+,[1.85],[4],"[2, 3, 4, 5]"
1352,CO[P]([O-])(=O)O[P]([O-])([O-])=O,Mg2+,[3.29],[9],"[1, 2, 3, 4, 5, 6, 7, 8, 9]"
1353,C[P](O)(O)=O,Mg2+,[1.86],[2],"[1, 2, 3, 4]"
1354,Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,Mg2+,[3.37],[23],"[7, 10, 11, 14, 15, 16, 19, 20, 23, 24]"
1355,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,Mg2+,[7.38],[12],"[5, 8, 9, 12, 13, 16, 19, 20, 23, 24]"
1356,Cc1cccc(CN(CC(O)=O)CC(O)=O)n1,Mg2+,[3.1],[7],"[7, 10, 11, 14, 15, 16]"
1357,Cc1ncc(C[n+]2csc(CCO[P](O)(=O)O[P](O)(O)=O)c2C)c(N)n1,Mg2+,[-3.23],[24],"[2, 6, 8, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25]"
1358,NC(=O)CCN(CC(O)=O)CC(O)=O,Mg2+,[3.79],[5],"[0, 2, 5, 8, 9, 12, 13]"
1359,NC(CO)C(=O)NCC(O)=O.O[P](O)([O-])=O,Mg2+,[1.93],[0],"[0, 3, 5, 6, 9, 10, 11, 12, 13, 14, 15]"
1360,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C2O,Mg2+,[4.245],[14],"[0, 2, 4, 5, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28]"
1361,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C2O,Mg2+,[0.09499999999999997],[19],"[0, 2, 4, 5, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24]"
1362,NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,Mg2+,[4.29],[24],"[0, 2, 4, 6, 8, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29, 31]"
1363,NCC(=O)NC(CO)C(=O)NCC(O)=O.O[P](O)([O-])=O,Mg2+,[1.79],[0],"[0, 3, 4, 7, 9, 10, 13, 14, 15, 16, 17, 18, 19]"
1364,NCC(=O)NC(CO[P](O)(O)=O)C(O)=O,Mg2+,[1.86],[0],"[0, 3, 4, 7, 8, 9, 10, 11, 13, 14]"
1365,NCC(O)=O,Mg2+,[1.66],[0],"[0, 3, 4]"
1366,NCCC(=O)NC(Cc1[nH]cnc1)C(O)=O,Mg2+,[3.1],[0],"[0, 4, 5, 9, 11, 14, 15]"
1367,NCCCCC1CNCCNCCNCCNCCNC1,Mg2+,[2.5],[0],"[0, 7, 10, 13, 16, 19]"
1368,NCCCC[C@H](NC(=O)[C@@H](N)CO)C(O)=O.O[P](O)([O-])=O,Mg2+,[1.63],[0],"[0, 6, 8, 10, 12, 14, 15, 16, 17, 18, 19, 20]"
1369,NCCC[P](O)(O)=O,Mg2+,[2.01],[0],"[0, 4, 5, 6, 7]"
1370,NCCS,Mg2+,[2.3],[0],"[0, 3]"
1371,NO[P](O)(=O)C(c1ccccc1)[P](O)(O)=O,Mg2+,[7.39],[0],"[0, 1, 2, 3, 4, 12, 13, 14, 15]"
1372,N[C@@H](CC(O)=O)C(O)=O,Mg2+,[2.4],[0],"[0, 4, 5, 7, 8]"
1373,N[C@@H](CCC(O)=O)C(O)=O,Mg2+,[1.9],[0],"[0, 5, 6, 8, 9]"
1374,N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(O)=O.O[P](O)([O-])=O,Mg2+,[2.09],[0],"[0, 3, 5, 6, 11, 12, 14, 15, 16, 17, 18, 19, 20]"
1375,N[C@@H](CO[P](O)(O)=O)C(O)=O,Mg2+,[2.2],[0],"[0, 3, 4, 5, 6, 7, 9, 10]"
1376,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,Mg2+,[4.28],[0],"[0, 2, 4, 6, 8, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30]"
1377,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O,Mg2+,[3.2866666666666666],[0],"[0, 2, 4, 6, 8, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 26]"
1378,OC(=O)C(=C)O[P](O)(O)=O,Mg2+,[2.26],[0],"[0, 2, 5, 6, 7, 8, 9]"
1379,OC(=O)C1(CCC1)C(O)=O,Mg2+,[2.11],[8],"[0, 2, 8, 9]"
1380,OC(=O)CC(=O)C(O)=O,Mg2+,[1.02],[0],"[0, 2, 5, 7, 8]"
1381,OC(=O)CC(CC(O)=O)C(O)=O,Mg2+,[2.115],[7],"[0, 2, 7, 8, 10, 11]"
1382,OC(=O)CC(NCCNC(CC(O)=O)C(O)=O)C(O)=O,Mg2+,[6.01],[5],"[0, 2, 5, 8, 12, 13, 15, 16, 18, 19]"
1383,OC(=O)CC(O)(CC(O)=O)C(O)=O,Mg2+,[3.53],[0],"[0, 2, 5, 8, 9, 11, 12]"
1384,OC(=O)CC(O)=O,Mg2+,[2.05],[0],"[0, 2, 5, 6]"
1385,OC(=O)CCC(O)=O,Mg2+,[1.355],[0],"[0, 2, 6, 7]"
1386,OC(=O)CCCC(O)=O,Mg2+,[1.2],[7],"[0, 2, 7, 8]"
1387,OC(=O)CN(CC(O)=O)C1C(=O)NC(=O)NC1=O,Mg2+,[8.25],[4],"[0, 2, 4, 7, 8, 11, 12, 14, 15, 17]"
1388,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,Mg2+,[3.06],[4],"[0, 2, 4, 7, 8, 11]"
1389,OC(=O)CN(CC(O)=O)CC(=O)c1sccc1,Mg2+,[2.8],[4],"[0, 2, 4, 7, 8, 11, 13]"
1390,OC(=O)CN(CC(O)=O)Cc1ccccn1,Mg2+,[3.99],[4],"[0, 2, 4, 7, 8, 15]"
1391,OC(=O)CN(CC(O)=O)c1cc(ccc1C(O)=O)C(O)=O,Mg2+,[4.14],[16],"[0, 2, 4, 7, 8, 16, 17, 19, 20]"
1392,OC(=O)CN(CC(O)=O)c1ccc(Cl)cc1N(CC(O)=O)CC(O)=O,Mg2+,[6.16],[7],"[0, 2, 4, 7, 8, 16, 19, 20, 23, 24]"
1393,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,Mg2+,[2.75],[0],"[0, 2, 4, 7, 8, 15, 18, 19, 22, 23]"
1394,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,Mg2+,[2.0],[0],"[0, 2, 4, 7, 8, 15, 18, 19, 22, 23]"
1395,OC(=O)CN(CC(O)=O)c1ccccc1,Mg2+,[1.17],[7],"[0, 2, 4, 7, 8]"
1396,OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,Mg2+,[4.01],[16],"[0, 2, 4, 7, 8, 16, 17]"
1397,OC(=O)CN(CC(O)=O)c1ccccc1N(CC(O)=O)CC(O)=O,Mg2+,[6.84],[7],"[0, 2, 4, 7, 8, 15, 18, 19, 22, 23]"
1398,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,Mg2+,[8.875],[7],"[0, 2, 4, 7, 10, 11, 14, 15, 18, 19]"
1399,OC(=O)CNCCNCC(O)=O,Mg2+,[3.95],[7],"[0, 2, 4, 7, 10, 11]"
1400,OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,Mg2+,[5.25],[15],"[0, 2, 4, 9, 10, 15, 16, 17, 20, 21, 24, 25]"
1401,OC(=O)COCC(O)=O,Mg2+,[1.7],[7],"[0, 2, 4, 7, 8]"
1402,OC(=O)COc1ccccc1,Mg2+,[0.61],[0],"[0, 2, 4]"
1403,OC(=O)[P](O)(O)=O,Mg2+,[4.11],[0],"[0, 2, 3, 4, 5, 6]"
1404,OC(=O)c1ccccn1,Mg2+,[2.21],[8],"[0, 2, 8]"
1405,OC(C(CC(O)=O)C(O)=O)C(O)=O,Mg2+,[2.605],[8],"[0, 5, 6, 8, 9, 11, 12]"
1406,OC(CC(O)=O)C(O)=O,Mg2+,[1.71],[4],"[0, 4, 5, 7, 8]"
1407,OC(CNC(C(O)=O)C(O)=O)CNC(C(O)=O)C(O)=O,Mg2+,[3.96],[12],"[0, 3, 6, 7, 9, 10, 12, 15, 16, 18, 19]"
1408,OC1=CC=CC=CC1=O,Mg2+,[3.82],[0],"[0, 8]"
1409,OC1C(O)C(O)(CO[P](O)(O)=O)OC1CO[P](O)(O)=O,Mg2+,[2.7],[9],"[0, 3, 5, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19]"
1410,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,Mg2+,[4.255],[14],"[0, 3, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 25, 26, 28]"
1411,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)n2cnc3C(=O)N=CNc23,Mg2+,[4.26],[14],"[0, 3, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 26, 27, 29]"
1412,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,Mg2+,[-0.16500000000000004],[10],"[0, 3, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 21, 22, 24]"
1413,OCC(O)=O,Mg2+,[0.92],[3],"[0, 3, 4]"
1414,OCC(O)C(O)=O,Mg2+,[0.86],[5],"[0, 3, 5, 6]"
1415,OCC(O[P](O)(=O)O[P](O)(O)=O)C(O)=O,Mg2+,[2.8266666666666667],[13],"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14]"
1416,OCCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,Mg2+,[7.0],[6],"[0, 3, 6, 9, 10, 13, 14, 17, 18]"
1417,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,Mg2+,[0.7],[11],"[0, 3, 5, 7, 9, 11, 12]"
1418,OC[P](O)(O)=O,Mg2+,[1.92],[3],"[0, 2, 3, 4, 5]"
1419,O[C@@H]([C@H](O)C(O)=O)C(O)=O,Mg2+,[1.505],[8],"[0, 3, 5, 6, 8, 9]"
1420,O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@@H](O)C=O,Mg2+,[1.58],[5],"[0, 3, 4, 5, 6, 7, 9, 11, 13]"
1421,O[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,Mg2+,[2.54],[11],"[0, 2, 5, 7, 9, 11, 12]"
1422,O[P](O)(=O)C(Cl)(Cl)[P](O)(O)=O,Mg2+,[0.7250000000000001],[0],"[0, 1, 2, 3, 7, 8, 9, 10]"
1423,O[P](O)(=O)CCl,Mg2+,[1.59],[2],"[0, 1, 2, 3]"
1424,O[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,Mg2+,[6.53],[2],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]"
1425,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,Mg2+,[6.213333333333334],[6],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
1426,O[P](O)(=O)O[P](O)(=O)O[P](O)([O-])=O,Mg2+,[4.24],[2],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
