smiles,true_pka,pred_pka,rmse,true_cla,pred_cla,acc,prec,rec,f1,is_train,pka_matrix,func_mapping
Nc1ncnc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,[3.7699999809265137],[3.9926135540008545],0.222613573167159,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 3.77)]",{'3.77': 'Aniline'}
N[C@@H](CC[S](O)(=O)=O)C(O)=O,"[2.109999895095825, 8.930000305175781]","[2.278604030609131, 8.806780815124512]",0.1476658351249492,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(9, 2.11), (0, 8.93)]","{'2.11': 'COOH', '8.93': 'PrimaryAmine'}"
Oc1cccc(Br)c1,[8.75],[9.141983985900879],0.391983987050555,"[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 8.75)]",{'8.75': 'Phenol'}
N[C@@H](Cc1ccccc1)C(=O)NCC(O)=O,"[3.069999933242798, 7.480000019073486]","[3.0141196250915527, 7.444964408874512]",0.0466374472513197,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(14, 3.07), (0, 7.48)]","{'3.07': 'COOH', '7.48': 'PrimaryAmine'}"
OC(=O)C1(O)CCCCCC1,[4.03000020980835],[3.7920291423797607],0.2379710648687713,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 4.03)]",{'4.03': 'COOH'}
CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,"[3.0399999618530273, 3.890000104904175, 7.340000152587891, 10.479999542236328]","[2.9854393005371094, 3.8704655170440674, 8.133986473083496, 11.22589111328125]",0.5454647135960837,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(10, 3.04), (34, 3.89), (20, 7.34), (25, 10.48)]","{'3.04': 'COOH', '3.89': 'COOH', '7.34': 'PrimaryAmine', '10.48': 'PrimaryAmine'}"
OC(=O)CN(CC(O)=O)C1C(=O)NC(=O)NC1=O,"[1.899999976158142, 2.75, 9.630000114440918]","[2.2464282512664795, 2.9798498153686523, 9.322479248046875]",0.2985590801941531,"[[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 1.9), (7, 2.75), (4, 9.63)]","{'1.9': 'COOH', '2.75': 'COOH', '9.63': 'TertiaryAmine'}"
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(O)=O,"[3.180000066757202, 7.730000019073486, 10.380000114440918]","[3.1661667823791504, 7.62757682800293, 10.767843246459961]",0.2317355947101669,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(18, 3.18), (2, 7.73), (11, 10.38)]","{'3.18': 'COOH', '7.73': 'PrimaryAmine', '10.38': 'PrimaryAmine'}"
OCCCc1ccccn1,[5.710000038146973],[5.451647758483887],0.2583522781352468,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(9, 5.71)]",{'5.71': 'Pyridine'}
OC(=O)C[Se]CC(O)=O,"[3.309999942779541, 4.340000152587891]","[3.104912042617798, 4.339160442352295]",0.1450202569397516,"[[1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 3.31), (7, 4.34)]","{'3.31': 'COOH', '4.34': 'COOH'}"
NC(=O)CCc1ccccn1,[5.090000152587891],[5.059546947479248],0.0304532049257174,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(10, 5.09)]",{'5.09': 'Pyridine'}
OC(=O)/C=C/c1ccccn1,"[2.8299999237060547, 4.559999942779541]","[3.8427343368530273, 4.631320476531982]",0.7178849529391413,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(10, 2.83), (0, 4.56)]","{'2.83': 'Pyridine', '4.56': 'COOH'}"
CC(N)CCN,"[8.680000305175781, 10.550000190734863]","[8.154789924621582, 10.353800773620605]",0.3964468087876532,"[[0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(2, 8.68), (5, 10.55)]","{'8.68': 'PrimaryAmine', '10.55': 'PrimaryAmine'}"
CN(CC(=O)NCC(=O)NCC(O)=O)C(=O)CN,"[3.3499999046325684, 8.279999732971191]","[3.1629841327667236, 7.897939205169678]",0.3007865880517277,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(12, 3.35), (17, 8.28)]","{'3.35': 'COOH', '8.28': 'PrimaryAmine'}"
OC(=O)c1ccccc1N=Nc2cc(c3cccnc3c2O)[S](O)(=O)=O,"[3.3399999141693115, 3.630000114440918, 9.020000457763672]","[2.7771146297454834, 3.7070271968841553, 9.032392501831055]",0.3280887016019168,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9903846153846154,0.9375,1.0,0.9642857142857144,True,"[(18, 3.34), (0, 3.63), (21, 9.02)]","{'3.34': 'Pyridine', '3.63': 'COOH', '9.02': 'Phenol'}"
COC(=O)CS,[7.989999771118164],[7.6024861335754395],0.3875136442243416,"[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(5, 7.99)]",{'7.99': 'Thiol'}
FC1(F)CNCCNCCCNCCNC1,"[7.519999980926514, 10.779999732971191]","[7.590983867645264, 10.162778854370117]",0.4393178434894957,"[[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9166666666666666,0.611111111111111,1.0,0.7222222222222222,True,"[(4, 7.52), (7, 10.78)]","{'7.52': 'SecondaryAmine', '10.78': 'SecondaryAmine'}"
NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(O)=O,"[3.109999895095825, 8.25]","[3.160444974899292, 8.060765266418457]",0.1384819301431162,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(18, 3.11), (0, 8.25)]","{'3.11': 'COOH', '8.25': 'PrimaryAmine'}"
Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,"[1.899999976158142, 3.990000009536743, 6.710000038146973]","[1.8031796216964722, 4.26051139831543, 6.543079853057861]",0.1918445065743328,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9516129032258064,0.6083333333333334,1.0,0.7291666666666666,True,"[(16, 1.9), (0, 3.99), (20, 6.709999999999999)]","{'1.9': 'PhosphonicAcid', '3.99': 'Aniline', '6.709999999999999': 'PhosphonicAcid'}"
NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,[4.090000152587891],[3.7083933353424072],0.3816068113061523,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 4.09)]",{'4.09': 'Aniline'}
C=CCc1ccccn1,[5.340000152587891],[5.435694694519043],0.0956945415462345,"[[0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(8, 5.34)]",{'5.34': 'Pyridine'}
C[C@](N)(CCC(O)=O)C(O)=O,"[4.050000190734863, 9.720000267028809]","[2.6600399017333984, 9.600445747375488]",0.9864793113940462,"[[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9393939393939394,0.7222222222222222,1.0,0.8222222222222223,True,"[(6, 4.05), (2, 9.72)]","{'4.05': 'COOH', '9.72': 'PrimaryAmine'}"
N[C@@H](CCC(O)=O)C(=O)NCC(O)=O,"[2.9100000858306885, 4.110000133514404, 8.039999961853027]","[2.6899216175079346, 3.8042852878570557, 8.866683959960938]",0.5245005786645277,"[[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(5, 2.91), (12, 4.11), (0, 8.04)]","{'2.91': 'COOH', '4.11': 'COOH', '8.04': 'PrimaryAmine'}"
Cc1cccc(n1)C(O)=O,"[1.2000000476837158, 5.860000133514404]","[1.9307020902633667, 5.922802448272705]",0.5185892556947695,"[[0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(8, 1.2), (6, 5.86)]","{'1.2': 'COOH', '5.86': 'Pyridine'}"
CC(CC(O)=O)C(O)=O,"[3.880000114440918, 5.349999904632568]","[3.198108434677124, 5.264881610870361]",0.4859122217601234,"[[0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(4, 3.88), (7, 5.35)]","{'3.88': 'COOH', '5.35': 'COOH'}"
OCCN1CCN(CC1)CC[S](O)(=O)=O,[7.489999771118164],[7.962723731994629],0.4727239639076395,"[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9,0.1666666666666666,1.0,0.25,True,"[(3, 7.49)]",{'7.49': 'TertiaryAmine'}
OC(=O)/C=C/C(O)=O,"[2.8399999141693115, 4.090000152587891]","[2.562732458114624, 4.900788307189941]",0.6059103309162992,"[[1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 2.84), (6, 4.09)]","{'2.84': 'COOH', '4.09': 'COOH'}"
CC(C)C(C(O)=O)C(O)=O,"[2.7799999713897705, 5.5]","[2.5353810787200928, 5.263734340667725]",0.2404785466073108,"[[0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(5, 2.78), (8, 5.5)]","{'2.78': 'COOH', '5.5': 'COOH'}"
NCCCCc1ccncc1,"[5.809999942779541, 10.180000305175781]","[5.766824245452881, 10.142316818237305]",0.0405227474685616,"[[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(8, 5.81), (0, 10.18)]","{'5.81': 'Pyridine', '10.18': 'PrimaryAmine'}"
s1cccc1c2cccnc2,[4.409999847412109],[4.555179119110107],0.1451792688154842,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(9, 4.41)]",{'4.41': 'Pyridine'}
CC(C)(C)N,[10.649999618530273],[9.737707138061523],0.9122924947607848,"[[0, 0, 0, 0, 1], [0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1], [0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(4, 10.65)]",{'10.65': 'PrimaryAmine'}
N[C@@H](Cc1ccccc1)C(N)=O,[7.260000228881836],[7.0018630027771],0.2581372238987106,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 7.26)]",{'7.26': 'PrimaryAmine'}
CCSCC(O)=O,[3.5999999046325684],[3.525160312652588],0.0748395928002801,"[[0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(5, 3.6)]",{'3.6': 'COOH'}
Oc1cccc[n+]1[O-],[5.809999942779541],[5.453789234161377],0.3562107097977652,"[[0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(6, 5.81)]",{'5.81': 'Pyridine'}
C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,"[3.380000114440918, 7.510000228881836, 9.979999542236328]","[2.7091898918151855, 7.454537868499756, 10.266194343566895]",0.4222834517168112,"[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(16, 3.38), (6, 7.51), (12, 9.98)]","{'3.38': 'COOH', '7.51': 'PrimaryAmine', '9.98': 'Phenol'}"
