smiles,true_pka,pred_pka,rmse,true_cla,pred_cla,acc,prec,rec,f1,is_train,pka_matrix,func_mapping,func_mapping_pred
NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C2O,"[4.46999979019165, 6.663333415985107]","[3.105860471725464, 6.583825588226318]",0.9662291738479054,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9310344827586208,0.5499999999999999,1.0,0.6571428571428571,True,"[(0, 4.47), (14, 6.663333333333334)]","{'4.47': 'Aniline', '6.663333333333334': 'PhosphonicAcid'}","{3.105860471725464: 'Aniline', 6.583825588226318: 'PhosphonicAcid'}"
NC(=O)c1cccnc1,[3.309999942779541],[3.696495771408081],0.3864958342208014,"[[0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(7, 3.31)]",{'3.31': 'Pyridine'},{3.696495771408081: 'Pyridine'}
C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[3.2100000381469727, 7.900000095367432, 10.260000228881836]","[3.2168478965759277, 7.620009899139404, 10.549674034118652]",0.2326315567101079,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(23, 3.21), (2, 7.9), (11, 10.26)]","{'3.21': 'COOH', '7.9': 'PrimaryAmine', '10.26': 'PrimaryAmine'}","{3.2168478965759277: 'COOH', 7.620009899139404: 'PrimaryAmine', 10.549674034118652: 'PrimaryAmine'}"
CC(=O)N[C@@H](C(O)=O)C(C)(C)S,"[3.2899999618530273, 10.100000381469727]","[3.0956199169158936, 8.589438438415527]",1.076935706483752,"[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(6, 3.29), (11, 10.1)]","{'3.29': 'COOH', '10.1': 'Thiol'}","{3.0956199169158936: 'COOH', 8.589438438415527: 'Thiol'}"
O[C@@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,"[3.1700000762939453, 3.9700000286102295]","[2.90541672706604, 3.9103479385375977]",0.1917846792348659,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(7, 3.17), (12, 3.97)]","{'3.17': 'COOH', '3.97': 'COOH'}","{2.90541672706604: 'COOH', 3.9103479385375977: 'COOH'}"
N[C@@H](CCC(O)=O)C(O)=O,"[2.1600000858306885, 4.150000095367432, 9.579999923706055]","[2.589851140975952, 3.6576268672943115, 9.909088134765625]",0.4224935518145151,"[[1, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(5, 2.16), (8, 4.15), (0, 9.58)]","{'2.16': 'COOH', '4.15': 'COOH', '9.58': 'PrimaryAmine'}","{2.589851140975952: 'COOH', 3.6576268672943115: 'COOH', 9.909088134765625: 'PrimaryAmine'}"
Cc1ncc(CO)c(CO)c1O,"[4.849999904632568, 8.8100004196167]","[5.081261157989502, 8.183207511901855]",0.4724146012430242,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(2, 4.85), (11, 8.81)]","{'4.85': 'Pyridine', '8.81': 'Phenol'}","{5.081261157989502: 'Pyridine', 8.183207511901855: 'Phenol'}"
Cc1[nH]cc(C)n1,[8.399999618530273],[6.258814334869385],2.1411852695103057,"[[0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(6, 8.4)]",{'8.4': 'Imidazole'},{6.258814334869385: 'Imidazole'}
Oc1ccc(cc1)[N+]([O-])=O,[6.960000038146973],[7.515282154083252],0.5552821128830352,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 6.96)]",{'6.96': 'Phenol'},{7.515282154083252: 'Phenol'}
NCC(O)CN,"[8.020000457763672, 9.5600004196167]","[8.370542526245117, 9.871500968933105]",0.3315963926798689,"[[1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 8.02), (5, 9.56)]","{'8.02': 'PrimaryAmine', '9.56': 'PrimaryAmine'}","{8.370542526245117: 'PrimaryAmine', 9.871500968933105: 'PrimaryAmine'}"
COc1cc(CCN)ccc1O,"[9.34000015258789, 10.470000267028809]","[8.781950950622559, 9.90786075592041]",0.560098076304187,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(11, 9.34), (7, 10.47)]","{'9.34': 'Phenol', '10.47': 'PrimaryAmine'}","{8.781950950622559: 'Phenol', 9.90786075592041: 'PrimaryAmine'}"
NCCCCCc1ccccc1,[10.550000190734863],[10.236586570739746],0.3134136196178703,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 10.55)]",{'10.55': 'PrimaryAmine'},{10.236586570739746: 'PrimaryAmine'}
C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,"[3.190000057220459, 7.860000133514404, 10.25]","[3.158707618713379, 7.637021541595459, 10.794829368591309]",0.3403614310615031,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(18, 3.19), (2, 7.86), (11, 10.25)]","{'3.19': 'COOH', '7.86': 'PrimaryAmine', '10.25': 'PrimaryAmine'}","{3.158707618713379: 'COOH', 7.637021541595459: 'PrimaryAmine', 10.794829368591309: 'PrimaryAmine'}"
CC(C)(NC(=O)CN)C(=O)NCC(O)=O,"[3.3299999237060547, 8.199999809265137]","[3.2313833236694336, 8.033621788024902]",0.1367605213658632,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(13, 3.33), (7, 8.2)]","{'3.33': 'COOH', '8.2': 'PrimaryAmine'}","{3.2313833236694336: 'COOH', 8.033621788024902: 'PrimaryAmine'}"
OC(Cc1c[nH]cn1)C(O)=O,"[3.0, 7.309999942779541]","[2.706371784210205, 6.834873199462891]",0.39494490891172,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(9, 3.0), (7, 7.31)]","{'3.0': 'COOH', '7.31': 'Imidazole'}","{2.706371784210205: 'COOH', 6.834873199462891: 'Imidazole'}"
C1CNCCCNC1,"[7.070000171661377, 10.649999618530273]","[9.208207130432129, 10.682382583618164]",1.5121140074209347,"[[0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(2, 7.07), (6, 10.65)]","{'7.07': 'SecondaryAmine', '10.65': 'SecondaryAmine'}","{9.208207130432129: 'SecondaryAmine', 10.682382583618164: 'SecondaryAmine'}"
NCCNC(=O)C(=O)NCCN,"[8.449999809265137, 9.229999542236328]","[7.795922756195068, 9.226279258728027]",0.4625097873013012,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 8.45), (11, 9.23)]","{'8.45': 'PrimaryAmine', '9.23': 'PrimaryAmine'}","{7.795922756195068: 'PrimaryAmine', 9.226279258728027: 'PrimaryAmine'}"
NCCCC[C@@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[2.7799999713897705, 4.070000171661377, 7.389999866485596, 10.449999809265137]","[2.8929553031921387, 4.136857032775879, 8.188444137573242, 11.379904747009277]",0.6163329473696804,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(24, 2.78), (27, 4.07), (0, 7.39), (10, 10.45)]","{'2.78': 'COOH', '4.07': 'COOH', '7.39': 'PrimaryAmine', '10.45': 'PrimaryAmine'}","{2.8929553031921387: 'COOH', 4.136857032775879: 'COOH', 8.188444137573242: 'PrimaryAmine', 11.379904747009277: 'PrimaryAmine'}"
OC(C(CC(O)=O)C(O)=O)C(O)=O,"[3.049999952316284, 4.300000190734863, 5.739999771118164]","[2.96730637550354, 4.2068705558776855, 5.381795406341553]",0.2189533701765783,"[[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(5, 3.05), (8, 4.3), (11, 5.74)]","{'3.05': 'COOH', '4.3': 'COOH', '5.74': 'COOH'}","{2.96730637550354: 'COOH', 4.2068705558776855: 'COOH', 5.381795406341553: 'COOH'}"
NCCC[P](O)(O)=O,"[1.600000023841858, 6.880000114440918, 11.039999961853027]","[1.6835861206054688, 5.963107585906982, 10.74849796295166]",0.5575697255687845,"[[1, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(5, 1.6), (6, 6.88), (0, 11.04)]","{'1.6': 'Phosphate', '6.88': 'Phosphate', '11.04': 'PrimaryAmine'}","{1.6835861206054688: 'Phosphate', 5.963107585906982: 'Phosphate', 10.74849796295166: 'PrimaryAmine'}"
C[P](O)(O)=O,"[2.1600000858306885, 7.489999771118164]","[1.3116899728775024, 6.874212741851807]",0.7412232409274079,"[[0, 0, 1, 1, 0], [0, 0, 0, 1, 0], [0, 0, 0, 0, 0]]","[[0, 0, 1, 1, 0], [0, 0, 0, 1, 0], [0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(2, 2.16), (3, 7.49)]","{'2.16': 'Phosphate', '7.49': 'Phosphate'}","{1.3116899728775024: 'Phosphate', 6.874212741851807: 'Phosphate'}"
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCC(O)=O)C(O)=O,"[2.8499999046325684, 4.650000095367432, 7.849999904632568, 10.170000076293945]","[2.898452043533325, 3.7959694862365723, 7.879154682159424, 11.33276081085205]",0.7219034346227586,"[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(17, 2.85), (20, 4.65), (0, 7.85), (7, 10.17)]","{'2.85': 'COOH', '4.65': 'COOH', '7.85': 'PrimaryAmine', '10.17': 'Phenol'}","{2.898452043533325: 'COOH', 3.7959694862365723: 'COOH', 7.879154682159424: 'PrimaryAmine', 11.33276081085205: 'Phenol'}"
OC(=O)CN(CC(O)=O)c1c(O)cc(c2ccccc12)[S](O)(=O)=O,"[2.1600000858306885, 3.380000114440918, 8.850000381469727]","[2.1839840412139893, 3.6131696701049805, 8.822589874267578]",0.136252958567459,"[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 2.16), (7, 3.38), (11, 8.85)]","{'2.16': 'COOH', '3.38': 'COOH', '8.85': 'Phenol'}","{2.1839840412139893: 'COOH', 3.6131696701049805: 'COOH', 8.822589874267578: 'Phenol'}"
CN(CC(=O)NCC(O)=O)C(=O)CNC(=O)CN,"[3.3399999141693115, 7.96999979019165]","[3.1545348167419434, 7.897679805755615]",0.14076129613151,"[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(8, 3.34), (17, 7.97)]","{'3.34': 'COOH', '7.97': 'PrimaryAmine'}","{3.1545348167419434: 'COOH', 7.897679805755615: 'PrimaryAmine'}"
OC(=O)C(=O)C(O)=O,"[1.8200000524520874, 3.5199999809265137]","[2.0225820541381836, 3.639904737472534]",0.1664581291834455,"[[1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 1.82), (6, 3.52)]","{'1.82': 'COOH', '3.52': 'COOH'}","{2.0225820541381836: 'COOH', 3.639904737472534: 'COOH'}"
CC(Oc1ccccc1)C(O)=O,[2.880000114440918],[3.3177831172943115],0.4377829964748806,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(10, 2.88)]",{'2.88': 'COOH'},{3.3177831172943115: 'COOH'}
NC(=O)CCc1ccncc1,[5.579999923706055],[5.023902416229248],0.5560974951433342,"[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(8, 5.58)]",{'5.58': 'Pyridine'},{5.023902416229248: 'Pyridine'}
Nc1ncnc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,[3.7699999809265137],[3.9926135540008545],0.222613573167159,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 3.77)]",{'3.77': 'Aniline'},{3.9926135540008545: 'Aniline'}
N[C@@H](CC[S](O)(=O)=O)C(O)=O,"[2.109999895095825, 8.930000305175781]","[2.278604030609131, 8.806780815124512]",0.1476658351249492,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(9, 2.11), (0, 8.93)]","{'2.11': 'COOH', '8.93': 'PrimaryAmine'}","{2.278604030609131: 'COOH', 8.806780815124512: 'PrimaryAmine'}"
Oc1cccc(Br)c1,[8.75],[9.141983985900879],0.391983987050555,"[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 8.75)]",{'8.75': 'Phenol'},{9.141983985900879: 'Phenol'}
